comparison,interpretation,keyword,period_a,period_b,tfidf_a,tfidf_b,delta_b_minus_a,pct_change_b_vs_a,abs_delta,rank_abs_delta
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,유입,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001121043284716653,0.0020503318976294433,0.0009292886129127903,82.89498055801393,0.0009292886129127903,234.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,진영,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0022860686691264756,0.0032147300504080873,0.0009286613812816116,40.62263718598008,0.0009286613812816116,235.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,성범죄,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.00158817055954329,0.0025141143433049895,0.0009259437837616995,58.30254050471587,0.0009259437837616995,236.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,공모,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0020666195228554157,0.0029922880637187643,0.0009256685408633486,44.79143502836782,0.0009256685408633486,237.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,미얀마,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0007018993119486633,0.001626536765841056,0.0009246374538923927,131.73363161239578,0.0009246374538923927,238.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,기후변화,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0009682959611130457,0.0018925094982238085,0.0009242135371107628,95.44742250586168,0.0009242135371107628,239.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,협치,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002303163114747072,0.0013795755319208382,-0.0009235875828262339,-40.10083249911981,0.0009235875828262339,240.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,흑인,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0007433886504176683,0.0016666184394459518,0.0009232297890282835,124.19207483320771,0.0009232297890282835,241.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,회계,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0022952216604654402,0.0013724930743367336,-0.0009227285861287066,-40.202155723015856,0.0009227285861287066,242.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,스티븐,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0017097328981306675,0.0007888914400769018,-0.0009208414580537657,-53.858790402908284,0.0009208414580537657,243.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,번영,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001622192596919343,0.0007048142405937615,-0.0009173783563255814,-56.55175335331618,0.0009173783563255814,244.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,겨울,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002426897813697197,0.001512901931204686,-0.0009139958824925113,-37.66107816052242,0.0009139958824925113,245.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,인하,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0025366766005400897,0.0016237357311059217,-0.000912940869434168,-35.989643663673625,0.000912940869434168,246.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,전담,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0017999110194634013,0.002706607189540035,0.0009066961700766336,50.37449964315138,0.0009066961700766336,247.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,직무,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0025141645104855424,0.0034156703031916393,0.0009015057927060969,35.85707255616282,0.0009015057927060969,248.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,신조,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0014587591010808228,0.0005576164186997508,-0.000901142682381072,-61.77460567090193,0.000901142682381072,249.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,합류,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0015016930657746955,0.0024008519620911783,0.0008991588963164828,59.876343362658034,0.0008991588963164828,250.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,배송,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0007769695835030001,0.0016760982970395718,0.0008991287135365716,115.72251123175401,0.0008991287135365716,251.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,실종,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0010409201945256123,0.0019342219652831478,0.0008933017707575355,85.81846864491352,0.0008933017707575355,252.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,법사위,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.00077237595508521,0.001663702758231082,0.0008913268031458721,115.40064100617155,0.0008913268031458721,253.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,다주택자,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0009131726450300914,0.0018018970617514815,0.0008887244167213902,97.32271565056621,0.0008887244167213902,254.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,신뢰,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.004836467899111501,0.003951591966949647,-0.000884875932161854,-18.295912443136718,0.000884875932161854,255.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,청탁,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0017124499262935735,0.0008288990099216294,-0.0008835509163719441,-51.59572275986496,0.0008835509163719441,256.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,의대,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.000855870547426462,0.0017382005346204456,0.0008823299871939836,103.09152357761148,0.0008823299871939836,257.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,방한,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001973823574041626,0.0010943610234295763,-0.0008794625506120496,-44.556289740285706,0.0008794625506120496,258.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,판단,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.007926805305227562,0.008802387213524283,0.0008755819082967211,11.045835927360208,0.0008755819082967211,259.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,유족,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0011977350640104815,0.0020723597145740663,0.0008746246505635848,73.023214970012,0.0008746246505635848,260.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,배우자,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0012159139619585782,0.00208982363918507,0.0008739096772264919,71.87265748793686,0.0008739096772264919,261.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,의제,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0020446500115664104,0.0011716328917473467,-0.0008730171198190638,-42.697631129067595,0.0008730171198190638,262.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,김명수,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0015897027152673871,0.0007225624356001622,-0.0008671402796672249,-54.54732330386517,0.0008671402796672249,263.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,장기화,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0007662794706764906,0.001628080426108658,0.0008618009554321673,112.46561971330746,0.0008618009554321673,264.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,유해,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0018371957374056487,0.0009777275487295215,-0.0008594681886761272,-46.78152529843142,0.0008594681886761272,265.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,폭로,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0020132012246849343,0.0011560838815051525,-0.0008571173431797818,-42.57484709775699,0.0008571173431797818,266.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,승진,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.003816463609045563,0.00296432615230896,-0.0008521374567366032,-22.32793350149903,0.0008521374567366032,267.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,질병,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0013707309419527904,0.0022218204803908606,0.0008510895384380701,62.09019672566658,0.0008510895384380701,268.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,부산시,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0018842445068445557,0.0027345037406278673,0.0008502592337833116,45.12467626652104,0.0008502592337833116,269.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,상승세,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0012473207629918556,0.002095352309843858,0.0008480315468520024,67.98824905454892,0.0008480315468520024,270.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,북한이,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0020321295161485693,0.0011851971848166915,-0.0008469323313318778,-41.677084290229786,0.0008469323313318778,271.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,계약,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.004908846213214339,0.005754425719914575,0.0008455795067002355,17.225626348284916,0.0008455795067002355,272.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,경쟁력,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.005589627856555209,0.004744315463402433,-0.0008453123931527759,-15.122874274383758,0.0008453123931527759,273.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,취업자,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0022251451354671466,0.0013810994616450952,-0.0008440456738220514,-37.93216273260542,0.0008440456738220514,274.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,연휴,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0012969581748299716,0.0021391651686970075,0.0008422069938670358,64.93709744937976,0.0008422069938670358,275.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,택배,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0007066685783906069,0.0015482673534768785,0.0008415987750862716,119.09384410482204,0.0008415987750862716,276.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,검사들,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0007858808533479591,0.0016263212184025146,0.0008404403650545555,106.94246608428814,0.0008404403650545555,277.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,인사청문회,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001975785186300033,0.00113596516479995,-0.000839820021500083,-42.50563408023002,0.000839820021500083,278.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,연동,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0018444140030519174,0.001004839384653987,-0.0008395746183979304,-45.519857093293695,0.0008395746183979304,279.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,해법,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0022417520287356767,0.0014026877029028595,-0.0008390643258328172,-37.42895356298797,0.0008390643258328172,280.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,아카데미,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0008594111961512035,0.0016950383814851456,0.0008356271853339421,97.23252257780956,0.0008356271853339421,281.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,겨냥,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0019753666958721387,0.002809322474278787,0.0008339557784066485,42.21777051062669,0.0008339557784066485,282.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,양보,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0017226841904316346,0.0008889356421370778,-0.0008337485482945568,-48.39822370957345,0.0008337485482945568,283.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,인도네시아,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0019356337687651377,0.001103445863535978,-0.0008321879052291597,-42.99304541272105,0.0008321879052291597,284.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,금융위,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002218375192956807,0.0013877343905870753,-0.0008306408023697317,-37.44365718688889,0.0008306408023697317,285.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,물류,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0010255909253648306,0.0018547812876161288,0.0008291903622512982,80.85000966212066,0.0008291903622512982,286.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,투쟁,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0022646495638225573,0.0014362910518808494,-0.000828358511941708,-36.57777897183798,0.000828358511941708,287.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,광화문,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.00228831865943064,0.0014609123542935502,-0.0008274063051370898,-36.157827133348555,0.0008274063051370898,288.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,호텔,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.00277917231314945,0.0019541307397216976,-0.0008250415734277522,-29.68659300195704,0.0008250415734277522,289.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,남북관계,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002108017916105043,0.0012847890863708718,-0.0008232288297341714,-39.05226912185075,0.0008232288297341714,290.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,체계,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0033230421137047245,0.00414614248212065,0.0008231003684159256,24.769483510947275,0.0008231003684159256,291.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,예비,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0021054781061110852,0.002926516639437288,0.0008210385333262027,38.99534889216676,0.0008210385333262027,292.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,폐쇄,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0018979387549981491,0.0027177476231080495,0.0008198088681099004,43.194695611276444,0.0008198088681099004,293.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,입시,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0024883162135377512,0.0016687641160481855,-0.0008195520974895658,-32.936010826548916,0.0008195520974895658,294.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,역사적,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0016631258563818427,0.0008458572562856421,-0.0008172686000962006,-49.14051434893699,0.0008172686000962006,295.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,기자간담회,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001662827195935807,0.0008468279454136764,-0.0008159992505221307,-49.073003648037044,0.0008159992505221307,296.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,타결,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0013276955672242698,0.0005129580233593442,-0.0008147375438649256,-61.36478602306751,0.0008147375438649256,297.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,종사자,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0012126710495185275,0.002026132515149943,0.0008134614656314155,67.08014229863802,0.0008134614656314155,298.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,대상자,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002158448584759681,0.0029706645137557355,0.0008122159289960544,37.629616694644845,0.0008122159289960544,299.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,교섭,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0018090034403073212,0.00099954987352191,-0.0008094535667854113,-44.74582793761287,0.0008094535667854113,300.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,허위,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0017688751719770648,0.0025782975588890503,0.0008094223869119855,45.7591581212199,0.0008094223869119855,301.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,오찬,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0015423299255325972,0.000737064334020289,-0.0008052655915123082,-52.21098146262278,0.0008052655915123082,302.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,경제정책,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0012405316874770085,0.0004356235927149512,-0.0008049080947620574,-64.88412209760463,0.0008049080947620574,303.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,수급,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0010927745953847325,0.0018949827847383346,0.000802208189353602,73.41021586168638,0.000802208189353602,304.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,영입,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0022546653278990273,0.00305361709587159,0.0007989517679725627,35.43549271310491,0.0007989517679725627,305.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,기아차,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0018186011855568032,0.0010260195636542452,-0.000792581621902558,-43.581936941270186,0.000792581621902558,306.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,노동계,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0014381932155681971,0.0006459050502879449,-0.0007922881652802522,-55.08913244088954,0.0007922881652802522,307.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,울산시,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.000952597415112207,0.001741919710871858,0.0007893222957596511,82.86000814590457,0.0007893222957596511,308.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,진술,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002497463666165742,0.00170896218339514,-0.000788501482770602,-31.572090255116997,0.000788501482770602,309.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,신년사,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.00181164171744866,0.001023800883996718,-0.0007878408334519422,-43.48767341047216,0.0007878408334519422,310.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,명령,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0015534425869166404,0.002340442047057985,0.0007869994601413445,50.66163801414927,0.0007869994601413445,311.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,패스,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0006913211927430299,0.0014756371217225727,0.0007843159289795428,113.45174098706963,0.0007843159289795428,312.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,정세,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0017713946360894124,0.0009917391821874725,-0.0007796554539019399,-44.013651053112156,0.0007796554539019399,313.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,우주,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0014735492910837229,0.0022529835523612957,0.0007794342612775728,52.895024685895464,0.0007794342612775728,314.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,분리,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002277316779402322,0.003056725938088242,0.0007794091586859199,34.22488982364915,0.0007794091586859199,315.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,관리,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.008876551953543876,0.009655225590971294,0.0007786736374274187,8.772253477506442,0.0007786736374274187,316.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,채택,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0025970067593015364,0.00181956572657571,-0.0007774410327258264,-29.93604194295277,0.0007774410327258264,317.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,부패,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0014516088030779974,0.00222706108041373,0.0007754522773357328,53.42019665983428,0.0007754522773357328,318.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,사무관,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0012656554233479488,0.0004941809911155947,-0.000771474432232354,-60.95453928460459,0.000771474432232354,319.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,운전자,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002359438964128365,0.0015881278012878231,-0.0007713111628405418,-32.69044779573195,0.0007713111628405418,320.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,임대료,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001567534706802878,0.002337526731950385,0.0007699920251475073,49.12121063768804,0.0007699920251475073,321.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,중소,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0026612455833639197,0.0018985060343346008,-0.0007627395490293189,-28.660998210664417,0.0007627395490293189,322.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,상무,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002251873346630008,0.0014895080421164263,-0.0007623653045135815,-33.854715037792104,0.0007623653045135815,323.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,모빌리티,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0014517519821095656,0.0022128764032136507,0.0007611244211040852,52.4279925554558,0.0007611244211040852,324.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,종로,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.000696662816389486,0.001455808931035039,0.0007591461146455531,108.9689440553024,0.0007591461146455531,325.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,차단,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0019785784042790516,0.0027344280560996108,0.0007558496518205592,38.20165277180276,0.0007558496518205592,326.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,인원,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0019355863010899106,0.0026911402554299943,0.0007555539543400837,39.03488849423238,0.0007555539543400837,327.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,취업,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.00496779545672981,0.004213728517171692,-0.0007540669395581182,-15.179106026529196,0.0007540669395581182,328.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,둔화,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0016025374459383813,0.0008487263618986638,-0.0007538110840397175,-47.038594071561064,0.0007538110840397175,329.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,코리아,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0022942527110186932,0.0015424360674824778,-0.0007518166435362154,-32.7695654417422,0.0007518166435362154,330.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,친환경,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0008466885031472007,0.001596556338977103,0.0007498678358299022,88.56478303916857,0.0007498678358299022,331.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,절차,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.005120143710867356,0.005869482282322686,0.0007493385714553297,14.635108187781535,0.0007493385714553297,332.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,결의,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0016682799763923966,0.0009191134105517421,-0.0007491665658406545,-44.90652507025253,0.0007491665658406545,333.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,통일부,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0029582607297893135,0.0022118596663891293,-0.0007464010634001842,-25.231077703328154,0.0007464010634001842,334.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,양측,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002087133292529599,0.001341271155321731,-0.0007458621372078682,-35.73620045626725,0.0007458621372078682,335.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,차질,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001250056704525726,0.001993738643916054,0.0007436819393903278,59.49185638522552,0.0007436819393903278,336.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,인식,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.005003935920863314,0.004264675171012337,-0.0007392607498509767,-14.773585464368502,0.0007392607498509767,337.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,실질적,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0025992720244967338,0.0018606692710376694,-0.0007386027534590643,-28.415754353454837,0.0007386027534590643,338.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,텍스트는,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0004811959691614798,0.0012190831716846716,0.0007378872025231918,153.34442717984854,0.0007378872025231918,339.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,온실,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0005369958615868236,0.0012744438459328731,0.0007374479843460496,137.3284297139441,0.0007374479843460496,340.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,검찰청,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0009090976023561077,0.0016448105314004944,0.0007357129290443867,80.92782635633841,0.0007357129290443867,341.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,성사,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0017451608014059825,0.0010100198986274535,-0.000735140902778529,-42.124536729581905,0.000735140902778529,342.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,일본인,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0014405953972415307,0.0007075715690002475,-0.0007330238282412832,-50.88339374434252,0.0007330238282412832,343.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,양도,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.00066628066790261,0.0013945694837470151,0.0007282888158444052,109.30661070161185,0.0007282888158444052,344.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,통제,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.002726489342755477,0.0034537456378920368,0.0007272562951365596,26.67372594244477,0.0007272562951365596,345.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,김기현,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0009503928246008577,0.0016755585566342777,0.0007251657320334199,76.30168423651264,0.0007251657320334199,346.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,격차,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0021564777759912404,0.002880689578934621,0.0007242118029433804,33.58308678189328,0.0007242118029433804,347.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,이건희,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0006449717269091841,0.0013689219103859098,0.0007239501834767257,112.24525871017943,0.0007239501834767257,348.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,성폭행,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.001751944028079634,0.0010317019682807714,-0.0007202420597988625,-41.111020001497685,0.0007202420597988625,349.0
covid_period_shift,문재인 후기에서 추가 강화된 코로나 이후 변화,성남시,moon_pre_covid_2017_2019,moon_post_covid_2020_2022,0.0010610574505761142,0.0017808944294982895,0.0007198369789221753,67.84147065093704,0.0007198369789221753,350.0
