period,period_label,keyword,tfidf
park_2013_2017,박근혜정부(2013-2017),어린이집,0.0024957240828999
park_2013_2017,박근혜정부(2013-2017),억원,0.0012302762569604128
park_2013_2017,박근혜정부(2013-2017),억제,0.0010227355528818476
park_2013_2017,박근혜정부(2013-2017),언론사,0.0017141044146584637
park_2013_2017,박근혜정부(2013-2017),언론인,0.0012586765610189266
park_2013_2017,박근혜정부(2013-2017),언어,0.0018708055408542799
park_2013_2017,박근혜정부(2013-2017),업무,0.006664045182084237
park_2013_2017,박근혜정부(2013-2017),업무협약,0.0006350946999456383
park_2013_2017,박근혜정부(2013-2017),업적,0.0010816970716424456
park_2013_2017,박근혜정부(2013-2017),업종,0.0016081236131390297
park_2013_2017,박근혜정부(2013-2017),업체들,0.001108146849111584
park_2013_2017,박근혜정부(2013-2017),없는,0.0023835935398281516
park_2013_2017,박근혜정부(2013-2017),없다,0.0021433002905013277
park_2013_2017,박근혜정부(2013-2017),없어,0.0008457601731884296
park_2013_2017,박근혜정부(2013-2017),없이,0.0016601329719314324
park_2013_2017,박근혜정부(2013-2017),엔진,0.0017084288395426011
park_2013_2017,박근혜정부(2013-2017),엔터테인먼트,0.0009145296763758062
park_2013_2017,박근혜정부(2013-2017),엘리트,0.0009216691384556061
park_2013_2017,박근혜정부(2013-2017),여건,0.0018330284789910725
park_2013_2017,박근혜정부(2013-2017),여권,0.0017358599944196074
park_2013_2017,박근혜정부(2013-2017),여년,0.001512625162416195
park_2013_2017,박근혜정부(2013-2017),여러,0.001191863151785231
park_2013_2017,박근혜정부(2013-2017),여력,0.0004951783696821752
park_2013_2017,박근혜정부(2013-2017),여름,0.0019758429694637356
park_2013_2017,박근혜정부(2013-2017),여명,0.0028993292458192963
park_2013_2017,박근혜정부(2013-2017),여사,0.0009318722603672137
park_2013_2017,박근혜정부(2013-2017),여성,0.010659065352401624
park_2013_2017,박근혜정부(2013-2017),여성들,0.0018886860469340915
park_2013_2017,박근혜정부(2013-2017),여수,0.0015322907611570787
park_2013_2017,박근혜정부(2013-2017),여유,0.0014488188735219236
park_2013_2017,박근혜정부(2013-2017),여전히,0.0009335507753200631
park_2013_2017,박근혜정부(2013-2017),여지,0.0013431177076663066
park_2013_2017,박근혜정부(2013-2017),여파,0.000908698454360383
park_2013_2017,박근혜정부(2013-2017),역사적,0.001137217701821707
park_2013_2017,박근혜정부(2013-2017),역임,0.000943036851200478
park_2013_2017,박근혜정부(2013-2017),역전,0.0007359796337245438
park_2013_2017,박근혜정부(2013-2017),역할,0.00739185070029197
park_2013_2017,박근혜정부(2013-2017),연계,0.0031515297300270225
park_2013_2017,박근혜정부(2013-2017),연관,0.0010527446453578273
park_2013_2017,박근혜정부(2013-2017),연구개발,0.0013532327822884523
park_2013_2017,박근혜정부(2013-2017),연구소장,0.001145025834772771
park_2013_2017,박근혜정부(2013-2017),연구위원,0.001060560990073097
park_2013_2017,박근혜정부(2013-2017),연구자,0.0010761519988590465
park_2013_2017,박근혜정부(2013-2017),연구진,0.0011132318280381143
park_2013_2017,박근혜정부(2013-2017),연구팀,0.0010688493612731073
park_2013_2017,박근혜정부(2013-2017),연극,0.001448864954573459
park_2013_2017,박근혜정부(2013-2017),연금,0.008080104815626333
park_2013_2017,박근혜정부(2013-2017),연내,0.0011629709959480555
park_2013_2017,박근혜정부(2013-2017),연동,0.000618993682825583
park_2013_2017,박근혜정부(2013-2017),연락,0.0014249220113891157
park_2013_2017,박근혜정부(2013-2017),연령,0.0013625344778410776
park_2013_2017,박근혜정부(2013-2017),연령대,0.0008249118049306904
park_2013_2017,박근혜정부(2013-2017),연료,0.00090259279006895
park_2013_2017,박근혜정부(2013-2017),연루,0.0011422387913188794
park_2013_2017,박근혜정부(2013-2017),연말,0.0022161602316839242
park_2013_2017,박근혜정부(2013-2017),연방,0.0020499795463976653
park_2013_2017,박근혜정부(2013-2017),연봉,0.0027977515867778956
park_2013_2017,박근혜정부(2013-2017),연상,0.000843041230405836
park_2013_2017,박근혜정부(2013-2017),연세대,0.0025081481535749787
park_2013_2017,박근혜정부(2013-2017),연수,0.0012889850411416345
park_2013_2017,박근혜정부(2013-2017),연애,0.0012333360453260843
park_2013_2017,박근혜정부(2013-2017),연예인,0.0012018477393085328
park_2013_2017,박근혜정부(2013-2017),연일,0.0012256435723420065
park_2013_2017,박근혜정부(2013-2017),연임,0.0007779303843245504
park_2013_2017,박근혜정부(2013-2017),연주,0.0015764841817955324
park_2013_2017,박근혜정부(2013-2017),연출,0.0019640887347273824
park_2013_2017,박근혜정부(2013-2017),연평균,0.0011194154533382722
park_2013_2017,박근혜정부(2013-2017),연휴,0.0013378307047022006
park_2013_2017,박근혜정부(2013-2017),열고,0.0018965689684067436
park_2013_2017,박근혜정부(2013-2017),열기,0.0009545464941902176
park_2013_2017,박근혜정부(2013-2017),열리는,0.0011746882905212133
park_2013_2017,박근혜정부(2013-2017),열병식,0.0007403917714724983
park_2013_2017,박근혜정부(2013-2017),열어,0.0016048790688040185
park_2013_2017,박근혜정부(2013-2017),열정,0.0018525550934808174
park_2013_2017,박근혜정부(2013-2017),열차,0.0010714649413544155
park_2013_2017,박근혜정부(2013-2017),열풍,0.0011710942167625301
park_2013_2017,박근혜정부(2013-2017),열흘,0.0007688565250394789
park_2013_2017,박근혜정부(2013-2017),염두,0.0010832644371472258
park_2013_2017,박근혜정부(2013-2017),영광,0.0013136341465147532
park_2013_2017,박근혜정부(2013-2017),영남,0.001263550564947176
park_2013_2017,박근혜정부(2013-2017),영상취재,0.00203312810239374
park_2013_2017,박근혜정부(2013-2017),영업이익,0.0010779149267579541
park_2013_2017,박근혜정부(2013-2017),영역,0.002969359309538169
park_2013_2017,박근혜정부(2013-2017),영웅,0.0012422362259650879
park_2013_2017,박근혜정부(2013-2017),영입,0.002733138003218731
park_2013_2017,박근혜정부(2013-2017),영토,0.0010664233453711429
park_2013_2017,박근혜정부(2013-2017),영향력,0.0027741045565035996
park_2013_2017,박근혜정부(2013-2017),영화제,0.0019314757430783553
park_2013_2017,박근혜정부(2013-2017),예고,0.002539826990790866
park_2013_2017,박근혜정부(2013-2017),예능,0.0015351588963909816
park_2013_2017,박근혜정부(2013-2017),예비,0.002162617698962469
park_2013_2017,박근혜정부(2013-2017),예산안,0.0021703591640467143
park_2013_2017,박근혜정부(2013-2017),예술가,0.0010593152023621799
park_2013_2017,박근혜정부(2013-2017),예약,0.0010052511885060083
park_2013_2017,박근혜정부(2013-2017),예외,0.001078975246595049
park_2013_2017,박근혜정부(2013-2017),예전,0.0019824874048938626
park_2013_2017,박근혜정부(2013-2017),옛날,0.0010650942607935534
park_2013_2017,박근혜정부(2013-2017),오는,0.002159176062235743
park_2013_2017,박근혜정부(2013-2017),오늘날,0.001373184332976472
park_2013_2017,박근혜정부(2013-2017),오래전,0.0008343339115366977
park_2013_2017,박근혜정부(2013-2017),오랫동안,0.0018930132395081555
park_2013_2017,박근혜정부(2013-2017),오류,0.0012028584678166153
park_2013_2017,박근혜정부(2013-2017),오른쪽,0.0018150388343906362
park_2013_2017,박근혜정부(2013-2017),오염,0.0010656949029892073
park_2013_2017,박근혜정부(2013-2017),오찬,0.0010696448192672224
park_2013_2017,박근혜정부(2013-2017),오픈,0.001638106985295259
park_2013_2017,박근혜정부(2013-2017),오피스텔,0.0010907761554015852
park_2013_2017,박근혜정부(2013-2017),오해,0.0013787759075890645
park_2013_2017,박근혜정부(2013-2017),온도,0.0008315585917936165
park_2013_2017,박근혜정부(2013-2017),온실,0.0007084866464634468
park_2013_2017,박근혜정부(2013-2017),옹호,0.000819777110496398
park_2013_2017,박근혜정부(2013-2017),와인,0.0007868216556044202
park_2013_2017,박근혜정부(2013-2017),와중,0.0007822888270272769
park_2013_2017,박근혜정부(2013-2017),완공,0.001107435657668761
park_2013_2017,박근혜정부(2013-2017),완벽,0.0017034033344685928
park_2013_2017,박근혜정부(2013-2017),완성,0.0021376897548761407
park_2013_2017,박근혜정부(2013-2017),왜곡,0.0020702491360344304
park_2013_2017,박근혜정부(2013-2017),외교관,0.0010360307757856665
park_2013_2017,박근혜정부(2013-2017),외교부,0.0020935698138230823
park_2013_2017,박근혜정부(2013-2017),외국어,0.0010185589313669086
park_2013_2017,박근혜정부(2013-2017),외면,0.0016945781397975574
park_2013_2017,박근혜정부(2013-2017),외모,0.0011432007658110782
park_2013_2017,박근혜정부(2013-2017),외신,0.0006904753513127448
park_2013_2017,박근혜정부(2013-2017),외환,0.0012293888905892587
park_2013_2017,박근혜정부(2013-2017),외환위기,0.0009232825526199602
park_2013_2017,박근혜정부(2013-2017),왼쪽,0.0017721715087922869
park_2013_2017,박근혜정부(2013-2017),요건,0.0014160905504354726
park_2013_2017,박근혜정부(2013-2017),요금,0.0025134721937765184
park_2013_2017,박근혜정부(2013-2017),요리,0.001658245583466766
park_2013_2017,박근혜정부(2013-2017),요소,0.0020056733775097113
park_2013_2017,박근혜정부(2013-2017),요약,0.0006575634585907868
park_2013_2017,박근혜정부(2013-2017),요양,0.0005704948421690327
park_2013_2017,박근혜정부(2013-2017),요원,0.001182686184084553
park_2013_2017,박근혜정부(2013-2017),요인,0.0023524212809739133
park_2013_2017,박근혜정부(2013-2017),욕망,0.0010512945381520038
park_2013_2017,박근혜정부(2013-2017),욕심,0.0009080473781468589
park_2013_2017,박근혜정부(2013-2017),용기,0.0015384715971289307
park_2013_2017,박근혜정부(2013-2017),용도,0.0007766463770224428
park_2013_2017,박근혜정부(2013-2017),용산,0.0009121692774825256
park_2013_2017,박근혜정부(2013-2017),용어,0.0013022298255296473
park_2013_2017,박근혜정부(2013-2017),용역,0.0012825481040334933
park_2013_2017,박근혜정부(2013-2017),용의자,0.0015276985801260547
park_2013_2017,박근혜정부(2013-2017),용인,0.0014169922122167927
park_2013_2017,박근혜정부(2013-2017),우리은행,0.0009374860502745899
park_2013_2017,박근혜정부(2013-2017),우상호,0.0009099211665480958
park_2013_2017,박근혜정부(2013-2017),우선,0.0019519076664865176
park_2013_2017,박근혜정부(2013-2017),우세,0.0008633663354703121
park_2013_2017,박근혜정부(2013-2017),우울증,0.000847186680985396
park_2013_2017,박근혜정부(2013-2017),우위,0.0007407197414726846
park_2013_2017,박근혜정부(2013-2017),우주,0.001427416963890464
park_2013_2017,박근혜정부(2013-2017),우파,0.000649980586003209
park_2013_2017,박근혜정부(2013-2017),운명,0.0014469936396775884
park_2013_2017,박근혜정부(2013-2017),운송,0.0005339842149283484
park_2013_2017,박근혜정부(2013-2017),운영,0.010718189526538097
park_2013_2017,박근혜정부(2013-2017),운전,0.0016837466229655757
park_2013_2017,박근혜정부(2013-2017),운전자,0.001635511215518059
park_2013_2017,박근혜정부(2013-2017),운항,0.0007139068824384012
park_2013_2017,박근혜정부(2013-2017),운행,0.0014841827042857457
park_2013_2017,박근혜정부(2013-2017),울산시,0.0009545795689356684
park_2013_2017,박근혜정부(2013-2017),움직,0.0011824551583146763
park_2013_2017,박근혜정부(2013-2017),움직임,0.0019924744506479857
park_2013_2017,박근혜정부(2013-2017),워싱턴포스트,0.0007366607939624341
park_2013_2017,박근혜정부(2013-2017),원가,0.0005228584328547124
park_2013_2017,박근혜정부(2013-2017),원격,0.0005659052072341409
park_2013_2017,박근혜정부(2013-2017),원고,0.001029565947007672
park_2013_2017,박근혜정부(2013-2017),원대,0.0015303750088283348
park_2013_2017,박근혜정부(2013-2017),원래,0.002346413313639799
park_2013_2017,박근혜정부(2013-2017),원료,0.0008898942685123798
park_2013_2017,박근혜정부(2013-2017),원리,0.000978111456357756
park_2013_2017,박근혜정부(2013-2017),원씩,0.001282776018817944
park_2013_2017,박근혜정부(2013-2017),원유,0.0008095783136904588
park_2013_2017,박근혜정부(2013-2017),원을,0.001364063510640193
park_2013_2017,박근혜정부(2013-2017),원자력,0.00155710708856728
park_2013_2017,박근혜정부(2013-2017),원조,0.0010254799565443927
park_2013_2017,박근혜정부(2013-2017),원천,0.0007682409740767115
park_2013_2017,박근혜정부(2013-2017),원칙,0.0038901358346302515
park_2013_2017,박근혜정부(2013-2017),원칙적,0.0005542478494959017
park_2013_2017,박근혜정부(2013-2017),원활,0.0007704191270484304
park_2013_2017,박근혜정부(2013-2017),원희룡,0.0006269314118298131
park_2013_2017,박근혜정부(2013-2017),월급,0.0015073654647652494
park_2013_2017,박근혜정부(2013-2017),월드,0.00105112188674731
park_2013_2017,박근혜정부(2013-2017),월부터,0.0013573705746837688
park_2013_2017,박근혜정부(2013-2017),월성,0.000429454836980201
park_2013_2017,박근혜정부(2013-2017),월세,0.0014227659993179685
park_2013_2017,박근혜정부(2013-2017),월요일,0.0009292774975932301
park_2013_2017,박근혜정부(2013-2017),월평균,0.0007575565339936893
park_2013_2017,박근혜정부(2013-2017),웹툰,0.0007930653916854047
park_2013_2017,박근혜정부(2013-2017),위력,0.0006114998871712732
park_2013_2017,박근혜정부(2013-2017),위로,0.001592161563719683
park_2013_2017,박근혜정부(2013-2017),위법,0.0008285356311085825
park_2013_2017,박근혜정부(2013-2017),위상,0.0015216365036806712
park_2013_2017,박근혜정부(2013-2017),위성,0.0008334333977067701
park_2013_2017,박근혜정부(2013-2017),위안,0.0011542596954992517
park_2013_2017,박근혜정부(2013-2017),위장,0.0007560333927434728
park_2013_2017,박근혜정부(2013-2017),위주,0.0020088539714961068
park_2013_2017,박근혜정부(2013-2017),위축,0.0014107102241533484
park_2013_2017,박근혜정부(2013-2017),위탁,0.000811214522263913
park_2013_2017,박근혜정부(2013-2017),위헌,0.0014039732283305788
park_2013_2017,박근혜정부(2013-2017),위험성,0.0008682957752016812
park_2013_2017,박근혜정부(2013-2017),유가,0.0008052330607335753
park_2013_2017,박근혜정부(2013-2017),유감,0.0014608518192772081
park_2013_2017,박근혜정부(2013-2017),유권자,0.002535849700940108
park_2013_2017,박근혜정부(2013-2017),유권자들,0.00128396023868575
park_2013_2017,박근혜정부(2013-2017),유네스코,0.0014550906209448312
park_2013_2017,박근혜정부(2013-2017),유도,0.002067752170613042
park_2013_2017,박근혜정부(2013-2017),유럽연합,0.0017470415954453102
park_2013_2017,박근혜정부(2013-2017),유력,0.002016028826136537
park_2013_2017,박근혜정부(2013-2017),유로,0.0015719655141817194
park_2013_2017,박근혜정부(2013-2017),유리,0.0025788881466532417
park_2013_2017,박근혜정부(2013-2017),유망,0.0007240623419748361
park_2013_2017,박근혜정부(2013-2017),유발,0.0012913033372541334
park_2013_2017,박근혜정부(2013-2017),유사,0.0013302112050350874
park_2013_2017,박근혜정부(2013-2017),유산,0.0012915195748479705
park_2013_2017,박근혜정부(2013-2017),유세,0.0007523580223066966
park_2013_2017,박근혜정부(2013-2017),유시민,0.00023498078220314812
park_2013_2017,박근혜정부(2013-2017),유예,0.0012285677425061398
park_2013_2017,박근혜정부(2013-2017),유용,0.0007776262357295943
park_2013_2017,박근혜정부(2013-2017),유입,0.0010234643156471137
park_2013_2017,박근혜정부(2013-2017),유전자,0.0016559707666193527
park_2013_2017,박근혜정부(2013-2017),유족,0.0015201164792096196
park_2013_2017,박근혜정부(2013-2017),유죄,0.001214541094695925
park_2013_2017,박근혜정부(2013-2017),유착,0.0006219177810003522
park_2013_2017,박근혜정부(2013-2017),유포,0.000642468332686892
park_2013_2017,박근혜정부(2013-2017),유플러스,0.0007706218250147727
park_2013_2017,박근혜정부(2013-2017),유학,0.0016134891376819443
park_2013_2017,박근혜정부(2013-2017),유해,0.0009111827041321434
park_2013_2017,박근혜정부(2013-2017),유행,0.0011827920771939851
park_2013_2017,박근혜정부(2013-2017),유형,0.0013272131214552203
park_2013_2017,박근혜정부(2013-2017),유효,0.0006318227358577962
park_2013_2017,박근혜정부(2013-2017),육군,0.0016511321885886471
park_2013_2017,박근혜정부(2013-2017),육박,0.0009026649953941558
park_2013_2017,박근혜정부(2013-2017),육성,0.0032073257950882422
park_2013_2017,박근혜정부(2013-2017),육아,0.0014998439538279435
park_2013_2017,박근혜정부(2013-2017),육아휴직,0.0007302886242422468
park_2013_2017,박근혜정부(2013-2017),윤리,0.0014439676021389028
park_2013_2017,박근혜정부(2013-2017),융합,0.0020450150040857437
park_2013_2017,박근혜정부(2013-2017),으로,0.0021983157008907167
park_2013_2017,박근혜정부(2013-2017),은퇴,0.002315385446584892
park_2013_2017,박근혜정부(2013-2017),은폐,0.0009795299318161481
park_2013_2017,박근혜정부(2013-2017),음성,0.0007778361893964099
park_2013_2017,박근혜정부(2013-2017),음성변조,0.0003111260771828671
park_2013_2017,박근혜정부(2013-2017),음식점,0.0011047885169561393
park_2013_2017,박근혜정부(2013-2017),음주,0.0009067285191316946
park_2013_2017,박근혜정부(2013-2017),응답,0.0024565137813321006
park_2013_2017,박근혜정부(2013-2017),응답자,0.0017033391959359622
park_2013_2017,박근혜정부(2013-2017),응시,0.0010482612444506878
park_2013_2017,박근혜정부(2013-2017),의결,0.0020478571947147826
park_2013_2017,박근혜정부(2013-2017),의구심,0.0008548150476363249
park_2013_2017,박근혜정부(2013-2017),의대,0.0008606013329473627
park_2013_2017,박근혜정부(2013-2017),의도,0.0026295824864781196
park_2013_2017,박근혜정부(2013-2017),의뢰,0.0012594009787224873
park_2013_2017,박근혜정부(2013-2017),의료,0.004551292456433641
park_2013_2017,박근혜정부(2013-2017),의료비,0.0009591860539209944
park_2013_2017,박근혜정부(2013-2017),의료진,0.0011205246108201199
park_2013_2017,박근혜정부(2013-2017),의류,0.0007583413138024769
park_2013_2017,박근혜정부(2013-2017),의무화,0.0012408195567551997
park_2013_2017,박근혜정부(2013-2017),의문,0.002256343310590654
park_2013_2017,박근혜정부(2013-2017),의미,0.007779059180755469
park_2013_2017,박근혜정부(2013-2017),의사결정,0.0006465354739989875
park_2013_2017,박근혜정부(2013-2017),의석,0.0010881322470853699
park_2013_2017,박근혜정부(2013-2017),의식,0.002594076535727919
park_2013_2017,박근혜정부(2013-2017),의약품,0.0012718882680982366
park_2013_2017,박근혜정부(2013-2017),의원님,0.0005040662906693632
park_2013_2017,박근혜정부(2013-2017),의원실,0.0006823733913091843
park_2013_2017,박근혜정부(2013-2017),의원은,0.002009375293212899
park_2013_2017,박근혜정부(2013-2017),의원이,0.0015404185530039523
park_2013_2017,박근혜정부(2013-2017),의제,0.0014080925227278932
park_2013_2017,박근혜정부(2013-2017),의존,0.0014185050158249755
park_2013_2017,박근혜정부(2013-2017),의학,0.0011930816929470295
park_2013_2017,박근혜정부(2013-2017),이같이,0.0018129205092474662
park_2013_2017,박근혜정부(2013-2017),이건희,0.0011843680402223074
park_2013_2017,박근혜정부(2013-2017),이견,0.001284231649108372
park_2013_2017,박근혜정부(2013-2017),이념,0.0018437573465070697
park_2013_2017,박근혜정부(2013-2017),이노베이션,0.0005571579953169072
park_2013_2017,박근혜정부(2013-2017),이는,0.0011381979045546936
park_2013_2017,박근혜정부(2013-2017),이다,0.0009640266588984794
park_2013_2017,박근혜정부(2013-2017),이득,0.0007093782147792069
park_2013_2017,박근혜정부(2013-2017),이들은,0.0010043660960697295
park_2013_2017,박근혜정부(2013-2017),이듬해,0.0015064280755659196
park_2013_2017,박근혜정부(2013-2017),이라고,0.0018638465579217034
park_2013_2017,박근혜정부(2013-2017),이라는,0.0013097631260142676
park_2013_2017,박근혜정부(2013-2017),이라며,0.0009022423604883636
park_2013_2017,박근혜정부(2013-2017),이래,0.0019724457351875313
park_2013_2017,박근혜정부(2013-2017),이런,0.0024816838572874287
park_2013_2017,박근혜정부(2013-2017),이렇게,0.001487857751502282
park_2013_2017,박근혜정부(2013-2017),이력,0.0007282227943376142
park_2013_2017,박근혜정부(2013-2017),이례적,0.0013164366684343459
park_2013_2017,박근혜정부(2013-2017),이론,0.0014984603809727534
park_2013_2017,박근혜정부(2013-2017),이른바,0.0014994001938307803
park_2013_2017,박근혜정부(2013-2017),이를,0.0016748486029534151
park_2013_2017,박근혜정부(2013-2017),이마트,0.0009182780066502652
park_2013_2017,박근혜정부(2013-2017),이메일,0.0007821888815864487
park_2013_2017,박근혜정부(2013-2017),이미,0.0010762565511764075
park_2013_2017,박근혜정부(2013-2017),이민,0.0009550725902550854
park_2013_2017,박근혜정부(2013-2017),이벤트,0.0015516759421738125
park_2013_2017,박근혜정부(2013-2017),이성,0.0008436757587576816
park_2013_2017,박근혜정부(2013-2017),이수,0.0008246520481761791
park_2013_2017,박근혜정부(2013-2017),이식,0.000826973237513899
park_2013_2017,박근혜정부(2013-2017),이씨,0.0017919140759988217
park_2013_2017,박근혜정부(2013-2017),이어,0.0025277340771133684
park_2013_2017,박근혜정부(2013-2017),이에,0.0015288350437140947
park_2013_2017,박근혜정부(2013-2017),이외,0.0013632839914501627
park_2013_2017,박근혜정부(2013-2017),이웃,0.0015842974057106698
park_2013_2017,박근혜정부(2013-2017),이인영,0.00028933999172595483
park_2013_2017,박근혜정부(2013-2017),이자,0.001427979024826532
park_2013_2017,박근혜정부(2013-2017),이제,0.001123278508189562
park_2013_2017,박근혜정부(2013-2017),이젠,0.0016536671164860469
park_2013_2017,박근혜정부(2013-2017),이종훈,0.0004501064836628038
park_2013_2017,박근혜정부(2013-2017),이주,0.0010229249353378674
park_2013_2017,박근혜정부(2013-2017),이중,0.0007258942244854652
park_2013_2017,박근혜정부(2013-2017),이집트,0.0013486438357935835
park_2013_2017,박근혜정부(2013-2017),이탈,0.0010787048666439554
park_2013_2017,박근혜정부(2013-2017),이틀,0.0022786033742376245
park_2013_2017,박근혜정부(2013-2017),이틀간,0.0009132032075914664
park_2013_2017,박근혜정부(2013-2017),이하,0.0012605355813114407
park_2013_2017,박근혜정부(2013-2017),이해,0.005082436744019522
park_2013_2017,박근혜정부(2013-2017),이해관계,0.0011747758781663622
park_2013_2017,박근혜정부(2013-2017),이혼,0.0013482470049847497
park_2013_2017,박근혜정부(2013-2017),이화여대,0.001624350077350511
park_2013_2017,박근혜정부(2013-2017),익명,0.0006279725589033985
park_2013_2017,박근혜정부(2013-2017),인건비,0.0012953470212254767
park_2013_2017,박근혜정부(2013-2017),인공,0.0009460266683950879
park_2013_2017,박근혜정부(2013-2017),인공지능,0.001118181221771777
park_2013_2017,박근혜정부(2013-2017),인권,0.004168070287736645
park_2013_2017,박근혜정부(2013-2017),인권위,0.0006908577767099536
park_2013_2017,박근혜정부(2013-2017),인도네시아,0.0016665692323537557
park_2013_2017,박근혜정부(2013-2017),인력,0.0038904838700213303
park_2013_2017,박근혜정부(2013-2017),인류,0.0016249163987033242
park_2013_2017,박근혜정부(2013-2017),인문,0.001143461637853405
park_2013_2017,박근혜정부(2013-2017),인문학,0.0014364157688916612
park_2013_2017,박근혜정부(2013-2017),인물들,0.0009764363226936969
park_2013_2017,박근혜정부(2013-2017),인민,0.0013475505294228982
park_2013_2017,박근혜정부(2013-2017),인사,0.011249830239118937
park_2013_2017,박근혜정부(2013-2017),인사들,0.0016606154215785172
park_2013_2017,박근혜정부(2013-2017),인사청문회,0.0011479938134734493
park_2013_2017,박근혜정부(2013-2017),인선,0.0015748974139757554
park_2013_2017,박근혜정부(2013-2017),인성,0.0011658424676701537
park_2013_2017,박근혜정부(2013-2017),인센티브,0.0008566725981559188
park_2013_2017,박근혜정부(2013-2017),인스타그램,0.0003494175216908776
park_2013_2017,박근혜정부(2013-2017),인식,0.004764441251074794
park_2013_2017,박근혜정부(2013-2017),인연,0.0013865581871875068
park_2013_2017,박근혜정부(2013-2017),인용,0.0017201477461175347
park_2013_2017,박근혜정부(2013-2017),인원,0.0019042642549264297
park_2013_2017,박근혜정부(2013-2017),인재,0.003708334045301579
park_2013_2017,박근혜정부(2013-2017),인적,0.0009325733576571121
park_2013_2017,박근혜정부(2013-2017),인접,0.000733713684925829
park_2013_2017,박근혜정부(2013-2017),인종,0.0008267281213718184
park_2013_2017,박근혜정부(2013-2017),인지도,0.0010436844851191888
park_2013_2017,박근혜정부(2013-2017),인천공항,0.0011103975054484081
park_2013_2017,박근혜정부(2013-2017),인천시,0.0015957090157973158
park_2013_2017,박근혜정부(2013-2017),인체,0.0009045039626641055
park_2013_2017,박근혜정부(2013-2017),인치,0.0007494819093285554
park_2013_2017,박근혜정부(2013-2017),인턴,0.0013905774409490815
park_2013_2017,박근혜정부(2013-2017),인테리어,0.0006296976004797344
park_2013_2017,박근혜정부(2013-2017),인프라,0.001806024232254744
park_2013_2017,박근혜정부(2013-2017),인플레이션,0.0004234055241634197
park_2013_2017,박근혜정부(2013-2017),인하,0.0018785507949809247
park_2013_2017,박근혜정부(2013-2017),일가,0.0012950704177307525
park_2013_2017,박근혜정부(2013-2017),일각,0.0016593614167202794
park_2013_2017,박근혜정부(2013-2017),일간,0.0010078500591753675
park_2013_2017,박근혜정부(2013-2017),일감,0.000715328826853722
park_2013_2017,박근혜정부(2013-2017),일관,0.0011993690807604574
park_2013_2017,박근혜정부(2013-2017),일괄,0.0007775348988308994
park_2013_2017,박근혜정부(2013-2017),일까지,0.0014779524909304116
park_2013_2017,박근혜정부(2013-2017),일당,0.0012217316913513525
park_2013_2017,박근혜정부(2013-2017),일대,0.0018789890499001653
park_2013_2017,박근혜정부(2013-2017),일들,0.001290566168982892
park_2013_2017,박근혜정부(2013-2017),일명,0.0010880151809439902
park_2013_2017,박근혜정부(2013-2017),일반고,0.0007109999692050037
park_2013_2017,박근혜정부(2013-2017),일반인,0.0011894784679780221
park_2013_2017,박근혜정부(2013-2017),일반적,0.0013717160088579368
park_2013_2017,박근혜정부(2013-2017),일방적,0.0014618895535668515
park_2013_2017,박근혜정부(2013-2017),일본군,0.002557746579121946
park_2013_2017,박근혜정부(2013-2017),일본인,0.0016771292476254246
park_2013_2017,박근혜정부(2013-2017),일부,0.0015072691043058629
park_2013_2017,박근혜정부(2013-2017),일부터,0.0020044438566402755
park_2013_2017,박근혜정부(2013-2017),일상,0.0018015625955124144
park_2013_2017,박근혜정부(2013-2017),일상생활,0.0007823396278188223
park_2013_2017,박근혜정부(2013-2017),일선,0.0010932149159419552
park_2013_2017,박근혜정부(2013-2017),일시,0.0006285426575621857
park_2013_2017,박근혜정부(2013-2017),일시적,0.0005874452617513479
park_2013_2017,박근혜정부(2013-2017),일요일,0.0013227731036260047
park_2013_2017,박근혜정부(2013-2017),일원,0.0008652394790466024
park_2013_2017,박근혜정부(2013-2017),일이,0.000996738167316333
park_2013_2017,박근혜정부(2013-2017),일자,0.0012681550458452076
park_2013_2017,박근혜정부(2013-2017),일자리,0.009542990872389393
park_2013_2017,박근혜정부(2013-2017),일제,0.0017927948997685742
park_2013_2017,박근혜정부(2013-2017),일종,0.0016340833776342736
park_2013_2017,박근혜정부(2013-2017),일주일,0.002033620384052997
park_2013_2017,박근혜정부(2013-2017),일치,0.0013590417618944853
park_2013_2017,박근혜정부(2013-2017),일환,0.0008691479069541456
park_2013_2017,박근혜정부(2013-2017),임금,0.005133451155286632
park_2013_2017,박근혜정부(2013-2017),임대료,0.00104248696383918
park_2013_2017,박근혜정부(2013-2017),임대주택,0.0005479502848055603
park_2013_2017,박근혜정부(2013-2017),임대차,0.00034820210544874027
park_2013_2017,박근혜정부(2013-2017),임무,0.0012491366635138895
park_2013_2017,박근혜정부(2013-2017),임시,0.0020709063083591567
park_2013_2017,박근혜정부(2013-2017),임신,0.0010353579266105535
park_2013_2017,박근혜정부(2013-2017),임용,0.001542894024238591
park_2013_2017,박근혜정부(2013-2017),입건,0.0016204893155040455
park_2013_2017,박근혜정부(2013-2017),입구,0.0008037894423985712
park_2013_2017,박근혜정부(2013-2017),입당,0.0006522400918339646
park_2013_2017,박근혜정부(2013-2017),입력,0.0006237108967397501
park_2013_2017,박근혜정부(2013-2017),입사,0.0013942547030628045
park_2013_2017,박근혜정부(2013-2017),입수,0.0010203523096241353
park_2013_2017,박근혜정부(2013-2017),입시,0.0019364490486071585
park_2013_2017,박근혜정부(2013-2017),입양,0.00048692598690716323
