keyword,tfidf_park,tfidf_moon,importance,delta_moon_minus_park,pct_change_moon_vs_park,condition
공정성,0.002426213519695178,0.003147453208222804,0.0055736667279179825,0.0007212396885276262,29.726966842483037,original_base
독립,0.0025368933296960974,0.003003954470179192,0.005540847799875289,0.0004670611404830947,18.410752041318407,original_base
정규,0.003087840738920357,0.0024517537546495916,0.005539594493569949,-0.0006360869842707653,-20.599734184903877,original_base
자원,0.0031073564376291572,0.0024291114707399785,0.005536467908369136,-0.0006782449668891787,-21.827073285698255,original_base
산하,0.002596094280466435,0.002937232171271336,0.005533326451737771,0.00034113789080490124,13.140427655948214,original_base
한계,0.0027098418618826457,0.0027687118862887647,0.005478553748171411,5.887002440611898e-05,2.172452394148912,original_base
출발,0.002677102537644351,0.0027934589444525994,0.0054705614820969506,0.0001163564068082483,4.346356001389218,original_base
의도,0.002590763241762271,0.0028685654721463455,0.0054593287139086165,0.0002778022303840744,10.722794962734985,original_base
차별,0.0023709952852898133,0.003082856210275488,0.0054538514955653015,0.0007118609249856748,30.02371744061322,original_base
예고,0.0025242081388706416,0.002924979280403138,0.00544918741927378,0.0004007711415324965,15.87710360968117,original_base
진영,0.0025153458560042666,0.0029139858541787538,0.005429331710183021,0.0003986399981744872,15.848317527504696,original_base
가량,0.002538391133503177,0.0028763018360474404,0.005414692969550617,0.0003379107025442635,13.312002948809567,original_base
주문,0.0024969100161211866,0.002916310703444626,0.005413220719565813,0.0004194006873234394,16.796788214857475,original_base
흐름,0.0025883327674998333,0.002821429875590776,0.005409762643090609,0.0002330971080909427,9.005685475136948,original_base
권리,0.0025716870562450173,0.002778558909386353,0.00535024596563137,0.00020687185314133575,8.044207892207318,original_base
대학원,0.0026506856635028922,0.0026989074628945287,0.005349593126397421,4.822179939163642e-05,1.819219836421913,original_base
대상자,0.0024712975242718632,0.0028662133925655944,0.005337510916837458,0.0003949158682937312,15.980102129147248,original_base
영향력,0.002687528745881614,0.002642948920365067,0.005330477666246681,-4.4579825516546934e-05,-1.6587664628652379,original_base
민생,0.0026943276087173893,0.0026334229005919065,0.005327750509309295,-6.090470812548281e-05,-2.260478938360282,original_base
정확,0.0025242072800814755,0.0027900266830892004,0.005314233963170676,0.0002658194030077249,10.530807240170263,original_base
주말,0.0025029500507733203,0.00280962623737469,0.00531257628814801,0.00030667618660136986,12.252589160004137,original_base
강제,0.0023703784181856127,0.0029273018980359423,0.005297680316221555,0.0005569234798503296,23.495129536178542,original_base
불가능,0.0026262061596195956,0.0026514220282851946,0.00527762818790479,2.521586866559896e-05,0.9601633357394708,original_base
응답,0.0024602151187268074,0.0028164803958690763,0.005276695514595884,0.0003562652771422689,14.48106201894413,original_base
동원,0.0027993932449188875,0.0024754504359794263,0.005274843680898314,-0.00032394280893946123,-11.571893642575661,original_base
영입,0.002594387311948567,0.002677274525848178,0.005271661837796745,8.288721389961094e-05,3.194866607536591,original_base
