단어,log_odds_z,강화_정부
공동이사장,-0.9317556230226941,박근혜정부
주거기능,-0.9317556230226941,박근혜정부
율도국,-0.9317556230226941,박근혜정부
토막살인,-0.9317556230226941,박근혜정부
유리하도록,-0.9317556230226941,박근혜정부
살려고,-0.9317556230226941,박근혜정부
복령,-0.9317556230226941,박근혜정부
입학본부,-0.9317556230226941,박근혜정부
후세대들,-0.9317556230226941,박근혜정부
격자,-0.9317699813617804,박근혜정부
공항과,-0.9320744421904771,박근혜정부
치타공,-0.9320744421904771,박근혜정부
차관보가,-0.9320744421904771,박근혜정부
되려고,-0.9320744421904771,박근혜정부
나심,-0.9320744421904771,박근혜정부
김동구,-0.9320744421904771,박근혜정부
관장이,-0.9320744421904771,박근혜정부
측근비리,-0.9320744421904771,박근혜정부
사회문제로,-0.9320744421904771,박근혜정부
레이지,-0.9320744421904771,박근혜정부
소방본부,-0.932542880109512,박근혜정부
혹한,-0.9326308308154888,박근혜정부
엔진룸,-0.9326949147070065,박근혜정부
배제할,-0.9326949147070065,박근혜정부
중편,-0.9326949147070065,박근혜정부
이우현,-0.9327499700253267,박근혜정부
굴착,-0.9327741171377091,박근혜정부
팀워크,-0.9328683862459834,박근혜정부
신비한,-0.932894678995831,박근혜정부
달라졌나,-0.932894678995831,박근혜정부
활성화가,-0.932894678995831,박근혜정부
이이남,-0.932894678995831,박근혜정부
폐막했습니다,-0.932894678995831,박근혜정부
독재의,-0.932894678995831,박근혜정부
과일을,-0.932894678995831,박근혜정부
학원은,-0.932894678995831,박근혜정부
사하을,-0.932894678995831,박근혜정부
불러왔다,-0.932894678995831,박근혜정부
기록물들,-0.932894678995831,박근혜정부
그쳤지만,-0.932894678995831,박근혜정부
호국정신,-0.932894678995831,박근혜정부
알선자,-0.932894678995831,박근혜정부
키라,-0.932894678995831,박근혜정부
선거체제,-0.932894678995831,박근혜정부
권세,-0.93291928691037,박근혜정부
오랜,-0.9330109131088047,박근혜정부
엘란트라,-0.9332304955165165,박근혜정부
물고문,-0.9334371007975729,박근혜정부
일가친척들,-0.933482233003646,박근혜정부
파괴의,-0.933482233003646,박근혜정부
애착을,-0.933482233003646,박근혜정부
시상하부,-0.933482233003646,박근혜정부
국정은,-0.933482233003646,박근혜정부
이태원로,-0.933482233003646,박근혜정부
거듭하다,-0.933482233003646,박근혜정부
경적소리,-0.933482233003646,박근혜정부
예술감독은,-0.933482233003646,박근혜정부
민연태,-0.933482233003646,박근혜정부
한기형,-0.933482233003646,박근혜정부
말해주듯,-0.933482233003646,박근혜정부
굽고,-0.933482233003646,박근혜정부
회사원이,-0.933482233003646,박근혜정부
징역에,-0.933482233003646,박근혜정부
중국관,-0.933482233003646,박근혜정부
복합상업시설,-0.933482233003646,박근혜정부
지점장들,-0.933482233003646,박근혜정부
불러놓고,-0.933482233003646,박근혜정부
성장영화,-0.933482233003646,박근혜정부
가중시키고,-0.933482233003646,박근혜정부
압흔,-0.933482233003646,박근혜정부
욕설에,-0.933482233003646,박근혜정부
전분기보다,-0.933482233003646,박근혜정부
영인문학관,-0.933482233003646,박근혜정부
설레고,-0.933482233003646,박근혜정부
공수주,-0.933482233003646,박근혜정부
동로마,-0.933482233003646,박근혜정부
샌퍼드,-0.933482233003646,박근혜정부
읽어도,-0.933482233003646,박근혜정부
초코칩,-0.933482233003646,박근혜정부
시위꾼,-0.933482233003646,박근혜정부
바닥에는,-0.933482233003646,박근혜정부
낭성면,-0.933482233003646,박근혜정부
채권발행,-0.933482233003646,박근혜정부
색색의,-0.933482233003646,박근혜정부
의류시장,-0.933482233003646,박근혜정부
프로라이프,-0.933482233003646,박근혜정부
약체로,-0.933482233003646,박근혜정부
커가는,-0.933482233003646,박근혜정부
개원일,-0.933482233003646,박근혜정부
외국어교육,-0.933482233003646,박근혜정부
연재된,-0.933482233003646,박근혜정부
규모라고,-0.933482233003646,박근혜정부
부시의,-0.933482233003646,박근혜정부
인수건,-0.933482233003646,박근혜정부
데렉,-0.933482233003646,박근혜정부
연구방향,-0.933482233003646,박근혜정부
착한가격업소,-0.933482233003646,박근혜정부
소스를,-0.933482233003646,박근혜정부
목말,-0.933482233003646,박근혜정부
국한되지,-0.933482233003646,박근혜정부
구조활동을,-0.933482233003646,박근혜정부
국가모독죄,-0.933482233003646,박근혜정부
보셨는데요,-0.933482233003646,박근혜정부
몸뻬,-0.933482233003646,박근혜정부
학교당국,-0.933482233003646,박근혜정부
관문은,-0.933482233003646,박근혜정부
참모총장이,-0.933482233003646,박근혜정부
대법원도,-0.933482233003646,박근혜정부
최형준,-0.933482233003646,박근혜정부
원곡고,-0.933482233003646,박근혜정부
기본전략,-0.933482233003646,박근혜정부
윤허,-0.933482233003646,박근혜정부
초께,-0.933482233003646,박근혜정부
왔으면,-0.933482233003646,박근혜정부
해운대에서,-0.933482233003646,박근혜정부
기부했습니다,-0.933482233003646,박근혜정부
도의회에,-0.933482233003646,박근혜정부
알레그리,-0.933482233003646,박근혜정부
영웅들이,-0.933482233003646,박근혜정부
머리에서,-0.933482233003646,박근혜정부
크레믈,-0.933482233003646,박근혜정부
남신,-0.933482233003646,박근혜정부
보국안민,-0.933482233003646,박근혜정부
조일상,-0.933482233003646,박근혜정부
이제우,-0.933482233003646,박근혜정부
주상현,-0.933482233003646,박근혜정부
김성관,-0.933482233003646,박근혜정부
조선혁명선언,-0.933482233003646,박근혜정부
송배,-0.933482233003646,박근혜정부
사용국,-0.933482233003646,박근혜정부
매끈한,-0.933482233003646,박근혜정부
동문수학,-0.933482233003646,박근혜정부
장하진,-0.933482233003646,박근혜정부
이현자,-0.933482233003646,박근혜정부
끌기,-0.933567461722117,박근혜정부
의원이다,-0.933567461722117,박근혜정부
노영,-0.9336634247467408,박근혜정부
철천지원수,-0.9336634247467408,박근혜정부
김명성,-0.9336634247467408,박근혜정부
복지서비스를,-0.9336634247467408,박근혜정부
안수현,-0.9336634247467408,박근혜정부
표값,-0.9336634247467408,박근혜정부
덧붙여,-0.9336634247467408,박근혜정부
나에겐,-0.9336634247467408,박근혜정부
생활고로,-0.9336634247467408,박근혜정부
이용하거나,-0.9336634247467408,박근혜정부
수면권,-0.9336634247467408,박근혜정부
시술에,-0.9336634247467408,박근혜정부
출국정지,-0.9336634247467408,박근혜정부
정치역량,-0.9336634247467408,박근혜정부
단고기,-0.9336634247467408,박근혜정부
적석총,-0.9336634247467408,박근혜정부
전통시대,-0.9336634247467408,박근혜정부
이상동,-0.9336634247467408,박근혜정부
지하에서,-0.9336634247467408,박근혜정부
누녜스,-0.9336634247467408,박근혜정부
산재율,-0.9336634247467408,박근혜정부
해왔고,-0.9336634247467408,박근혜정부
입선작,-0.9336634247467408,박근혜정부
보건의료산업,-0.9336634247467408,박근혜정부
솔깃한,-0.9336634247467408,박근혜정부
산업인력,-0.9336634247467408,박근혜정부
받아들고,-0.9336634247467408,박근혜정부
답변으로,-0.9336634247467408,박근혜정부
분양자들,-0.9336634247467408,박근혜정부
자가토,-0.9336634247467408,박근혜정부
상무의,-0.9336634247467408,박근혜정부
매진하는,-0.9336634247467408,박근혜정부
식사준비,-0.9336634247467408,박근혜정부
부착하는,-0.9336634247467408,박근혜정부
개선하려는,-0.9336634247467408,박근혜정부
서종철,-0.9336634247467408,박근혜정부
존폐를,-0.9336634247467408,박근혜정부
한겨울에,-0.9336634247467408,박근혜정부
동원해서,-0.9336634247467408,박근혜정부
환영과,-0.9336634247467408,박근혜정부
소유인,-0.9336634247467408,박근혜정부
요금의,-0.9336634247467408,박근혜정부
대증적,-0.9336634247467408,박근혜정부
정황들이,-0.9336634247467408,박근혜정부
교사연수,-0.9336634247467408,박근혜정부
순항중,-0.9336634247467408,박근혜정부
추억팔이,-0.9336634247467408,박근혜정부
유보영,-0.9336634247467408,박근혜정부
바닷모래,-0.9336634247467408,박근혜정부
호사다마,-0.9336634247467408,박근혜정부
성명전,-0.9336634247467408,박근혜정부
금융복지상담센터,-0.9336634247467408,박근혜정부
인간으로,-0.9336634247467408,박근혜정부
건강보험공단은,-0.9336634247467408,박근혜정부
민영제,-0.9336634247467408,박근혜정부
배출해,-0.9336634247467408,박근혜정부
섹슈얼리티,-0.9337079221027186,박근혜정부
장점을,-0.9337079221027186,박근혜정부
구달,-0.9337079221027186,박근혜정부
보수가,-0.9337739462307555,박근혜정부
편견을,-0.9338520203655171,박근혜정부
재클린,-0.9338520203655171,박근혜정부
근대사의,-0.9342283716155803,박근혜정부
꺼내기,-0.9342283716155803,박근혜정부
평가할까,-0.9342283716155803,박근혜정부
과르네리,-0.9342283716155803,박근혜정부
구도시,-0.9342283716155803,박근혜정부
염정섭,-0.9342283716155803,박근혜정부
감축하겠다고,-0.9342283716155803,박근혜정부
보호기,-0.9342283716155803,박근혜정부
피곤하다,-0.9342283716155803,박근혜정부
특수상대성,-0.9342283716155803,박근혜정부
조성범,-0.9342283716155803,박근혜정부
금호갤러리,-0.9342283716155803,박근혜정부
슐체,-0.9342283716155803,박근혜정부
피서를,-0.9342283716155803,박근혜정부
론도,-0.9342283716155803,박근혜정부
공경희,-0.9342283716155803,박근혜정부
원로와,-0.9342283716155803,박근혜정부
재석이,-0.9342283716155803,박근혜정부
소관상임위,-0.9342283716155803,박근혜정부
장호원간,-0.9342283716155803,박근혜정부
징벌제,-0.9342283716155803,박근혜정부
자궁근종은,-0.9342283716155803,박근혜정부
투어와,-0.9342283716155803,박근혜정부
이야기하지,-0.9342283716155803,박근혜정부
콤비플레이,-0.9342283716155803,박근혜정부
평가받았다고,-0.9342283716155803,박근혜정부
대왕오징어,-0.9342283716155803,박근혜정부
민족분단,-0.9342283716155803,박근혜정부
박성조,-0.9342283716155803,박근혜정부
방송통신심의위원회로부터,-0.9342283716155803,박근혜정부
한양대구리병원,-0.9342283716155803,박근혜정부
좌정,-0.9342283716155803,박근혜정부
월회비,-0.9342283716155803,박근혜정부
예금인출,-0.9342283716155803,박근혜정부
명분싸움,-0.9342283716155803,박근혜정부
환급제,-0.9342283716155803,박근혜정부
무두질,-0.9342283716155803,박근혜정부
한국소설가협회,-0.9342283716155803,박근혜정부
올리비에상,-0.9342283716155803,박근혜정부
크라우드넷,-0.9342283716155803,박근혜정부
서민복지,-0.9342283716155803,박근혜정부
이새,-0.9342283716155803,박근혜정부
마스코트인,-0.9342283716155803,박근혜정부
홀아버지,-0.9342283716155803,박근혜정부
직업훈련소,-0.9342283716155803,박근혜정부
패러디해,-0.9342283716155803,박근혜정부
투수인,-0.9342283716155803,박근혜정부
지머,-0.9342283716155803,박근혜정부
부의장단,-0.9342283716155803,박근혜정부
애플페,-0.9342283716155803,박근혜정부
반발한다,-0.9342283716155803,박근혜정부
인치로,-0.9342283716155803,박근혜정부
낭비되는,-0.9342283716155803,박근혜정부
한명수,-0.9342283716155803,박근혜정부
식물상태,-0.9342283716155803,박근혜정부
숫자보다,-0.9342283716155803,박근혜정부
호도하고,-0.9342283716155803,박근혜정부
느꼈어요,-0.9342283716155803,박근혜정부
법입니다,-0.9342283716155803,박근혜정부
못돼,-0.9342283716155803,박근혜정부
실책으로,-0.9342283716155803,박근혜정부
한국기계,-0.9342283716155803,박근혜정부
요원하다,-0.9342283716155803,박근혜정부
바윗덩어리,-0.9342283716155803,박근혜정부
물총새,-0.9342283716155803,박근혜정부
맘스데스크,-0.9342283716155803,박근혜정부
양완수,-0.9342283716155803,박근혜정부
백수인,-0.9342283716155803,박근혜정부
곽재규,-0.9342283716155803,박근혜정부
김용해,-0.9342283716155803,박근혜정부
인증위원회,-0.9342283716155803,박근혜정부
브라스밴드,-0.9342283716155803,박근혜정부
마련했,-0.9342283716155803,박근혜정부
발전플랜트,-0.9342283716155803,박근혜정부
도달했다는,-0.9342283716155803,박근혜정부
배아세포,-0.9342283716155803,박근혜정부
황원,-0.9342283716155803,박근혜정부
이러다간,-0.9342283716155803,박근혜정부
소생률,-0.9342283716155803,박근혜정부
접기로,-0.9342283716155803,박근혜정부
실패했다며,-0.9342283716155803,박근혜정부
계좌추적권,-0.9342283716155803,박근혜정부
정보통신서비스,-0.9342283716155803,박근혜정부
유대일,-0.9342283716155803,박근혜정부
불안했다,-0.9342283716155803,박근혜정부
열연강판,-0.9342283716155803,박근혜정부
유후인,-0.9342283716155803,박근혜정부
사회정책학,-0.9342283716155803,박근혜정부
개인상담,-0.9342283716155803,박근혜정부
항쟁은,-0.9342283716155803,박근혜정부
가입자에,-0.9342283716155803,박근혜정부
본바탕,-0.9342283716155803,박근혜정부
서울가정법원에,-0.9342283716155803,박근혜정부
아동교육,-0.9342283716155803,박근혜정부
김녕리,-0.9342283716155803,박근혜정부
지켜봤던,-0.9342283716155803,박근혜정부
김태흥,-0.9342283716155803,박근혜정부
추산하고,-0.9342283716155803,박근혜정부
제네시스를,-0.9342283716155803,박근혜정부
사임하면서,-0.9342283716155803,박근혜정부
양양지역,-0.9342283716155803,박근혜정부
한국광고문화회관,-0.9342283716155803,박근혜정부
등산모임,-0.9342283716155803,박근혜정부
단백질은,-0.9342283716155803,박근혜정부
최성완,-0.9342283716155803,박근혜정부
승자로,-0.9342283716155803,박근혜정부
원청업체들,-0.9342283716155803,박근혜정부
정신병리,-0.9342283716155803,박근혜정부
비법이,-0.9342283716155803,박근혜정부
울름,-0.9342283716155803,박근혜정부
송영웅,-0.9342283716155803,박근혜정부
돈벌이를,-0.9342283716155803,박근혜정부
최성균,-0.9342283716155803,박근혜정부
살해했다고,-0.9342283716155803,박근혜정부
심사자들,-0.9342283716155803,박근혜정부
국회라는,-0.9342283716155803,박근혜정부
분류가,-0.9342283716155803,박근혜정부
속성이,-0.9342283716155803,박근혜정부
저축하는,-0.9342283716155803,박근혜정부
전파해,-0.9342283716155803,박근혜정부
유근이,-0.9342283716155803,박근혜정부
감독관이,-0.9342283716155803,박근혜정부
경량칸막이,-0.9342283716155803,박근혜정부
공상가,-0.9342283716155803,박근혜정부
중금속이,-0.9342283716155803,박근혜정부
강옥현,-0.9342283716155803,박근혜정부
관리들과,-0.9342283716155803,박근혜정부
관련자는,-0.9342283716155803,박근혜정부
유럽연합을,-0.9342283716155803,박근혜정부
빌리루빈,-0.9342283716155803,박근혜정부
썼다면,-0.9342283716155803,박근혜정부
정류기,-0.9342283716155803,박근혜정부
바셈,-0.9342283716155803,박근혜정부
에이치케이,-0.9342283716155803,박근혜정부
윤상우,-0.9342283716155803,박근혜정부
미국올림픽위원회,-0.9342283716155803,박근혜정부
인천항을,-0.9342283716155803,박근혜정부
분단비용,-0.9342283716155803,박근혜정부
경영평가제도,-0.9342283716155803,박근혜정부
피부이식,-0.9342283716155803,박근혜정부
곱씹,-0.9342283716155803,박근혜정부
경제통상국장,-0.9342283716155803,박근혜정부
허기도,-0.9342283716155803,박근혜정부
방범대원,-0.9342283716155803,박근혜정부
헥산,-0.9342283716155803,박근혜정부
시즌간,-0.9342283716155803,박근혜정부
계약품,-0.9342283716155803,박근혜정부
연필화,-0.9342283716155803,박근혜정부
민인식,-0.9342283716155803,박근혜정부
출제를,-0.9342283716155803,박근혜정부
채용서류,-0.9342283716155803,박근혜정부
의혹들은,-0.9342283716155803,박근혜정부
대천명,-0.9342283716155803,박근혜정부
철정,-0.9342283716155803,박근혜정부
판로지원법,-0.9342283716155803,박근혜정부
하멜표류기,-0.9342283716155803,박근혜정부
공중보행교,-0.9342283716155803,박근혜정부
저하되고,-0.9342283716155803,박근혜정부
공무원노조와,-0.9342283716155803,박근혜정부
건원건설,-0.9342283716155803,박근혜정부
복건,-0.9342283716155803,박근혜정부
김을수,-0.9342283716155803,박근혜정부
한국총영사,-0.9342283716155803,박근혜정부
인신매매조직,-0.9342283716155803,박근혜정부
모스콘센터,-0.9342283716155803,박근혜정부
나타내지,-0.9342283716155803,박근혜정부
회색곰,-0.9342283716155803,박근혜정부
배전선,-0.9342283716155803,박근혜정부
스코츠데일,-0.9342283716155803,박근혜정부
감찰과장,-0.9342283716155803,박근혜정부
우역,-0.9342283716155803,박근혜정부
문전옥답,-0.9342283716155803,박근혜정부
비커스,-0.9342283716155803,박근혜정부
랄라,-0.9342283716155803,박근혜정부
공문서가,-0.9342283716155803,박근혜정부
깎을,-0.9342283716155803,박근혜정부
들꽃영화상,-0.9342283716155803,박근혜정부
박해식,-0.9342283716155803,박근혜정부
울컥했다,-0.9342283716155803,박근혜정부
발전기술,-0.9342283716155803,박근혜정부
튀튀,-0.9342283716155803,박근혜정부
부당해고를,-0.9342283716155803,박근혜정부
미북간,-0.9342283716155803,박근혜정부
요식절차,-0.9342283716155803,박근혜정부
용인시민들,-0.9342283716155803,박근혜정부
점검활동,-0.9342283716155803,박근혜정부
전시장으로,-0.9342283716155803,박근혜정부
게재하는,-0.9342283716155803,박근혜정부
통합행보,-0.9342283716155803,박근혜정부
오세민,-0.9342283716155803,박근혜정부
다이칸야마,-0.9342283716155803,박근혜정부
애호가들의,-0.9342283716155803,박근혜정부
치명타를,-0.9342283716155803,박근혜정부
안보도전,-0.9342283716155803,박근혜정부
판다월드,-0.9342283716155803,박근혜정부
시입니다,-0.9342283716155803,박근혜정부
내놓지는,-0.9342283716155803,박근혜정부
조경사,-0.9342283716155803,박근혜정부
세제개편안을,-0.9342283716155803,박근혜정부
김치남,-0.9342283716155803,박근혜정부
반바퀴,-0.9342283716155803,박근혜정부
진보개혁세력,-0.9342283716155803,박근혜정부
반향이,-0.9342283716155803,박근혜정부
땀방울을,-0.9342283716155803,박근혜정부
교사실,-0.9342283716155803,박근혜정부
어미개,-0.9342283716155803,박근혜정부
강아지의,-0.9342283716155803,박근혜정부
유산원장,-0.9342283716155803,박근혜정부
농림축산식품해양수산,-0.9342283716155803,박근혜정부
회원에,-0.9342283716155803,박근혜정부
립스틱을,-0.9342283716155803,박근혜정부
선거일을,-0.9342283716155803,박근혜정부
풀어본다,-0.9342283716155803,박근혜정부
보건서비스,-0.9342283716155803,박근혜정부
리코펜,-0.9342283716155803,박근혜정부
보육정책과장,-0.9342283716155803,박근혜정부
망건,-0.9342283716155803,박근혜정부
양식들,-0.9342283716155803,박근혜정부
중앙유라시아사,-0.9342283716155803,박근혜정부
전봉희,-0.9342283716155803,박근혜정부
기반암,-0.9342283716155803,박근혜정부
국제진료센터,-0.9342283716155803,박근혜정부
건물주는,-0.9342283716155803,박근혜정부
독립군의,-0.9342283716155803,박근혜정부
만화판,-0.9342283716155803,박근혜정부
반점이,-0.9342283716155803,박근혜정부
제정권,-0.9342283716155803,박근혜정부
최수지,-0.9342283716155803,박근혜정부
스즈,-0.9342283716155803,박근혜정부
단선적,-0.9342586603678632,박근혜정부
운동으로,-0.9342586603678632,박근혜정부
김재익,-0.9342586603678632,박근혜정부
불편이,-0.9342586603678632,박근혜정부
체재,-0.9342635601569161,박근혜정부
힘들다는,-0.9342635601569161,박근혜정부
꾀병,-0.9343433943477398,박근혜정부
크로노,-0.9343635978196398,박근혜정부
직렬,-0.9344881135371815,박근혜정부
도전하고,-0.9345647073269657,박근혜정부
합동회의,-0.9347616720639784,박근혜정부
무장한,-0.9348106148261067,박근혜정부
수조,-0.9348562146672088,박근혜정부
약탈자,-0.9348732951431441,박근혜정부
태프트,-0.9350406749175523,박근혜정부
간부를,-0.9350860337167727,박근혜정부
활동상,-0.9350860337167727,박근혜정부
가리킨다,-0.9350860337167727,박근혜정부
소나타,-0.9352567148727855,박근혜정부
진실을,-0.9352567148727855,박근혜정부
정자동,-0.9352578571145728,박근혜정부
숙지,-0.9352817545837,박근혜정부
상계백병원,-0.935296288056094,박근혜정부
돌발행동,-0.935296288056094,박근혜정부
대변하는,-0.9353741446683368,박근혜정부
범국가적,-0.9354816069153601,박근혜정부
지킨다,-0.9354816069153601,박근혜정부
권오영,-0.9355485540331351,박근혜정부
사기성,-0.9355485540331351,박근혜정부
날리고,-0.9355485540331351,박근혜정부
네이션스,-0.9355485540331351,박근혜정부
조정제도,-0.9355485540331351,박근혜정부
지성들,-0.9355485540331351,박근혜정부
연대성,-0.9355485540331351,박근혜정부
프레드,-0.9356145761029419,박근혜정부
지대공,-0.9356511129895555,박근혜정부
만사,-0.9357539106672549,박근혜정부
흔들어,-0.9358411869726834,박근혜정부
비전문가들,-0.9358411869726834,박근혜정부
피케팅,-0.9358411869726834,박근혜정부
민원서비스,-0.9358411869726834,박근혜정부
반영하고,-0.9359445387358657,박근혜정부
교육특구,-0.9359445387358657,박근혜정부
부친인,-0.9360451637360662,박근혜정부
수액제,-0.9360451637360662,박근혜정부
논공,-0.9360451637360662,박근혜정부
과학연구,-0.9360451637360662,박근혜정부
애플은,-0.93613634504755,박근혜정부
치킨게임,-0.93613634504755,박근혜정부
믿지,-0.9362593749094994,박근혜정부
사퇴로,-0.9362593749094994,박근혜정부
비수급,-0.9364712288261354,박근혜정부
전속력,-0.9365161275712839,박근혜정부
바친,-0.9365161275712839,박근혜정부
끌었습니다,-0.9365161275712839,박근혜정부
지어,-0.9368558936235764,박근혜정부
드레스,-0.9369817455184881,박근혜정부
시선으로,-0.9370583092228111,박근혜정부
십자포화,-0.9370583092228111,박근혜정부
설립됐다,-0.9370583092228111,박근혜정부
소국,-0.9371833964083288,박근혜정부
엔젤투자,-0.9373299488612252,박근혜정부
복강,-0.9373299488612252,박근혜정부
근거한,-0.9373299488612252,박근혜정부
후발국,-0.9373299488612252,박근혜정부
불특정,-0.9375066980042756,박근혜정부
디디,-0.9377026260768868,박근혜정부
평균적,-0.9378530027387351,박근혜정부
기획부,-0.9378673171357497,박근혜정부
귀빈석,-0.9380532523608115,박근혜정부
주성,-0.9380532523608115,박근혜정부
만다린,-0.9380532523608115,박근혜정부
현대적인,-0.9380532523608115,박근혜정부
기술학교,-0.9380532523608115,박근혜정부
중반전,-0.9380532523608115,박근혜정부
채우기,-0.9380532523608115,박근혜정부
한음,-0.9380532523608115,박근혜정부
밥은,-0.9380532523608115,박근혜정부
선탑재,-0.9380532523608115,박근혜정부
연구용역비,-0.9380532523608115,박근혜정부
길가에,-0.9380532523608115,박근혜정부
사명감을,-0.9380532523608115,박근혜정부
직무행위,-0.9380532523608115,박근혜정부
양영희,-0.9380532523608115,박근혜정부
시권,-0.9380532523608115,박근혜정부
여론을,-0.9380650049024053,박근혜정부
전문의가,-0.93810302612775,박근혜정부
일치율,-0.93810302612775,박근혜정부
폭삭,-0.93810302612775,박근혜정부
혼수상태에,-0.93810302612775,박근혜정부
마가린,-0.93810302612775,박근혜정부
양약,-0.93810302612775,박근혜정부
운항하는,-0.93810302612775,박근혜정부
남북적십자회담,-0.93810302612775,박근혜정부
윤경희,-0.93810302612775,박근혜정부
작풍,-0.93810302612775,박근혜정부
앓았던,-0.93810302612775,박근혜정부
청년포럼,-0.93810302612775,박근혜정부
중장년층이,-0.93810302612775,박근혜정부
자신감도,-0.93810302612775,박근혜정부
해석의,-0.93810302612775,박근혜정부
부총리제,-0.93810302612775,박근혜정부
등고선,-0.93810302612775,박근혜정부
보자마자,-0.93810302612775,박근혜정부
전자충격기,-0.93810302612775,박근혜정부
주소비층,-0.93810302612775,박근혜정부
풀어갈,-0.93810302612775,박근혜정부
피플지,-0.93810302612775,박근혜정부
뇌수,-0.93810302612775,박근혜정부
불신은,-0.93810302612775,박근혜정부
스페어,-0.93810302612775,박근혜정부
파라다이스그룹,-0.93810302612775,박근혜정부
심했던,-0.93810302612775,박근혜정부
캐디백,-0.93810302612775,박근혜정부
가임여성,-0.93810302612775,박근혜정부
유네스코에,-0.93810302612775,박근혜정부
환상을,-0.93810302612775,박근혜정부
정치행사인,-0.93810302612775,박근혜정부
농협중앙회는,-0.93810302612775,박근혜정부
치료받고,-0.93810302612775,박근혜정부
세계문화유산에,-0.93810302612775,박근혜정부
발돋움하고,-0.93810302612775,박근혜정부
동종교배,-0.93810302612775,박근혜정부
사상자들,-0.93810302612775,박근혜정부
황재호,-0.93810302612775,박근혜정부
과학기술적,-0.93810302612775,박근혜정부
경제경영,-0.93810302612775,박근혜정부
시서화,-0.93810302612775,박근혜정부
과도적,-0.93810302612775,박근혜정부
비방한,-0.93810302612775,박근혜정부
동전의,-0.93810302612775,박근혜정부
적임자를,-0.93810302612775,박근혜정부
첩보수집,-0.93810302612775,박근혜정부
투자양해각서,-0.93810302612775,박근혜정부
준비작업,-0.938109255176078,박근혜정부
통합하는,-0.9382922708869944,박근혜정부
하나였다,-0.9382922708869944,박근혜정부
베짱이,-0.9382922708869944,박근혜정부
미러링,-0.9383855822087837,박근혜정부
만학도,-0.938781297713041,박근혜정부
방문한다,-0.938781297713041,박근혜정부
활황세,-0.9388107117601578,박근혜정부
경기동,-0.9388107117601578,박근혜정부
무공훈장,-0.9388107117601578,박근혜정부
붙여,-0.9389316934980323,박근혜정부
주의회,-0.9389538683287342,박근혜정부
마사,-0.939035378847044,박근혜정부
악보,-0.9390743435052192,박근혜정부
의존적,-0.9391513264086835,박근혜정부
이론상,-0.9392585476088172,박근혜정부
찾게,-0.9394135830445945,박근혜정부
급법,-0.9394135830445945,박근혜정부
협상파,-0.9394135830445945,박근혜정부
중요하지,-0.9394135830445945,박근혜정부
최종태,-0.9394135830445945,박근혜정부
아무나,-0.9394135830445945,박근혜정부
우수상,-0.939489694062292,박근혜정부
영입했다,-0.9395195580428902,박근혜정부
지브리,-0.939950331026572,박근혜정부
퍼퓸,-0.9400383570404053,박근혜정부
잔액이,-0.9400383570404053,박근혜정부
의상들,-0.9400383570404053,박근혜정부
기구의,-0.9400383570404053,박근혜정부
역마진,-0.9400383570404053,박근혜정부
심심치,-0.9400383570404053,박근혜정부
기속,-0.9400383570404053,박근혜정부
제정이,-0.9400383570404053,박근혜정부
황선조,-0.9400383570404053,박근혜정부
얘기했다,-0.9400383570404053,박근혜정부
김병환,-0.9400383570404053,박근혜정부
사퇴설,-0.9400818985305223,박근혜정부
생명력을,-0.9404385450054115,박근혜정부
넘기기로,-0.9404385450054115,박근혜정부
교수당,-0.9404385450054115,박근혜정부
앞날이,-0.9404385450054115,박근혜정부
자동차정비,-0.9404385450054115,박근혜정부
여호,-0.9404385450054115,박근혜정부
카드정보,-0.9404385450054115,박근혜정부
김에,-0.9404385450054115,박근혜정부
헤럴드경제,-0.9404385450054115,박근혜정부
정묘호란,-0.9404385450054115,박근혜정부
국제자문위원회,-0.9404385450054115,박근혜정부
한국지엠이,-0.9404385450054115,박근혜정부
길림,-0.9404385450054115,박근혜정부
양성모,-0.9404385450054115,박근혜정부
뜨겁고,-0.9404385450054115,박근혜정부
뒷발,-0.9404385450054115,박근혜정부
허리선,-0.9404385450054115,박근혜정부
역할이다,-0.9404385450054115,박근혜정부
오기환,-0.9404385450054115,박근혜정부
숨겨져,-0.9404385450054115,박근혜정부
잔치가,-0.9404385450054115,박근혜정부
라이벌들,-0.9404385450054115,박근혜정부
영포,-0.9404385450054115,박근혜정부
한국고용정보원이,-0.9404385450054115,박근혜정부
냉방비,-0.9404385450054115,박근혜정부
신희동,-0.9404385450054115,박근혜정부
리치몬드,-0.9404385450054115,박근혜정부
놀라는,-0.9404385450054115,박근혜정부
숲에,-0.9404385450054115,박근혜정부
영광,-0.9404613224780769,박근혜정부
발휘하기,-0.9406181293382898,박근혜정부
후레이크,-0.9406181293382898,박근혜정부
가구공장,-0.9406181293382898,박근혜정부
고승희,-0.9406181293382898,박근혜정부
북부경찰서는,-0.9406181293382898,박근혜정부
김애자,-0.9406181293382898,박근혜정부
승훈이,-0.9406181293382898,박근혜정부
백제문화,-0.9406181293382898,박근혜정부
다이아몬드는,-0.9406181293382898,박근혜정부
오영균,-0.9406181293382898,박근혜정부
청년보장,-0.9406181293382898,박근혜정부
최대순간풍속,-0.9406181293382898,박근혜정부
소닉붐,-0.9406181293382898,박근혜정부
투표해,-0.9406181293382898,박근혜정부
안태훈,-0.9406181293382898,박근혜정부
임예진,-0.9406181293382898,박근혜정부
