단어,log_odds_z,강화_정부
복귀한,0.5029361187004548,문재인정부
선출직,0.502905769462478,문재인정부
분양될,0.5028922906628477,문재인정부
랑에,0.5028922906628477,문재인정부
산업장관,0.5028922906628477,문재인정부
한국음반산업협회,0.5028922906628477,문재인정부
직장이나,0.5028922906628477,문재인정부
타이완을,0.5028922906628477,문재인정부
공원조성,0.5028922906628477,문재인정부
교육자원,0.5028922906628477,문재인정부
지역할당제,0.5028922906628477,문재인정부
등판한다,0.5028922906628477,문재인정부
상하의,0.5028922906628477,문재인정부
토양을,0.5028922906628477,문재인정부
그래프를,0.5028922906628477,문재인정부
결단의,0.5028922906628477,문재인정부
회사에는,0.5028922906628477,문재인정부
홍은주,0.5028922906628477,문재인정부
서부서장,0.5028922906628477,문재인정부
지급받을,0.5028922906628477,문재인정부
천자봉함,0.5028922906628477,문재인정부
선별적으로,0.5028922906628477,문재인정부
사실이나,0.5028922906628477,문재인정부
오라일리,0.5028922906628477,문재인정부
공모자금,0.5028922906628477,문재인정부
차니,0.5028922906628477,문재인정부
자치를,0.5028922906628477,문재인정부
보건안전,0.5028922906628477,문재인정부
고빗길,0.5028922906628477,문재인정부
우배석,0.5028922906628477,문재인정부
로마를,0.5028922906628477,문재인정부
농어촌의,0.5028922906628477,문재인정부
정책이사,0.5028922906628477,문재인정부
미래금융,0.5028922906628477,문재인정부
예비자,0.5028922906628477,문재인정부
산업팀장,0.5028922906628477,문재인정부
파우,0.5028922906628477,문재인정부
대출수요,0.5028922906628477,문재인정부
일삼,0.5028922906628477,문재인정부
찬성했다고,0.5028922906628477,문재인정부
현손,0.5028922906628477,문재인정부
계약하고,0.5028922906628477,문재인정부
공공실버,0.5028922906628477,문재인정부
아이디어톤,0.5028922906628477,문재인정부
노보스티,0.5028922906628477,문재인정부
용산점,0.5028922906628477,문재인정부
비트루비우스,0.5028922906628477,문재인정부
인공육,0.5028922906628477,문재인정부
비상대책본부,0.5028922906628477,문재인정부
한국독립,0.5028922906628477,문재인정부
미진학,0.5028922906628477,문재인정부
환영하지만,0.5028922906628477,문재인정부
두정엽,0.5028922906628477,문재인정부
좋았고,0.5028922906628477,문재인정부
미래에셋은,0.5028922906628477,문재인정부
특출난,0.5028922906628477,문재인정부
꿈꾸게,0.5028922906628477,문재인정부
뤼디거,0.5028922906628477,문재인정부
정우열,0.5028922906628477,문재인정부
최상등급,0.5028922906628477,문재인정부
도체육회,0.5028922906628477,문재인정부
대응상황,0.5028922906628477,문재인정부
적합한지,0.5028922906628477,문재인정부
경남도청에서,0.5028922906628477,문재인정부
넘어서자,0.5028922906628477,문재인정부
교육팀장,0.5028922906628477,문재인정부
해협을,0.5028922906628477,문재인정부
전파사,0.5028922906628477,문재인정부
안지환,0.5028922906628477,문재인정부
시흥의,0.5028922906628477,문재인정부
생계활동,0.5028922906628477,문재인정부
안전직,0.5028922906628477,문재인정부
시간마다,0.5028922906628477,문재인정부
데이토,0.5028922906628477,문재인정부
한도에서,0.5028922906628477,문재인정부
산막이옛길,0.5028922906628477,문재인정부
엎드린,0.5028922906628477,문재인정부
충남도에,0.5028922906628477,문재인정부
씌우는,0.5028922906628477,문재인정부
재물을,0.5028922906628477,문재인정부
왓슨스,0.5028922906628477,문재인정부
연루됐던,0.5028922906628477,문재인정부
예술가를,0.5028922906628477,문재인정부
보건소와,0.5028922906628477,문재인정부
명품업,0.5028922906628477,문재인정부
조코비치는,0.5028922906628477,문재인정부
메트로놈,0.5028922906628477,문재인정부
바깥에,0.5027640355581856,문재인정부
안정훈,0.5027640355581856,문재인정부
합작해,0.5027640355581856,문재인정부
활동한다,0.5027640355581856,문재인정부
매입하는,0.5027640355581856,문재인정부
박았다,0.5027640355581856,문재인정부
연탄은행,0.5027640355581856,문재인정부
줄짜리,0.5027640355581856,문재인정부
박창욱,0.5027640355581856,문재인정부
디가우징,0.5027640355581856,문재인정부
관복,0.5027640355581856,문재인정부
유재욱,0.5027640355581856,문재인정부
출범하면,0.5027640355581856,문재인정부
성동구는,0.5027640355581856,문재인정부
기조발언,0.5027640355581856,문재인정부
이수증,0.5027640355581856,문재인정부
직장들,0.5027640355581856,문재인정부
선현,0.5027640355581856,문재인정부
무덤들,0.5027640355581856,문재인정부
엘리엇이,0.5027640355581856,문재인정부
경영적,0.5027640355581856,문재인정부
홍창,0.5027640355581856,문재인정부
부산지법,0.5023026942732844,문재인정부
휘하,0.5022363526571876,문재인정부
멀어,0.5022252099941125,문재인정부
주차장에,0.5022252099941125,문재인정부
엘시디,0.5022252099941125,문재인정부
신여성,0.5022252099941125,문재인정부
밥맛,0.5019365812790317,문재인정부
내정된,0.5019365812790317,문재인정부
쇄신의,0.5018521987359854,문재인정부
매출도,0.5018521987359854,문재인정부
탄압을,0.5018521987359854,문재인정부
왕교자,0.5018521987359854,문재인정부
지원프로그램,0.5018521987359854,문재인정부
대궐,0.5018521987359854,문재인정부
석유수출국기구,0.501851955700059,문재인정부
통제하는,0.5016029944172218,문재인정부
사장에게,0.5016029944172218,문재인정부
달라는,0.5015809312850188,문재인정부
안보부,0.5015225681235225,문재인정부
지난여름,0.5010910113807859,문재인정부
배영,0.5009377266278162,문재인정부
우드로,0.5009377266278162,문재인정부
미쳐,0.5009377266278162,문재인정부
심형래,0.5007645788074048,문재인정부
경찰청에서,0.5007645788074048,문재인정부
한탕,0.5007645788074048,문재인정부
유관단체,0.5007645788074048,문재인정부
하이스트,0.5005863152675701,문재인정부
돌발변수,0.500373368137704,문재인정부
주문서,0.5003185085182992,문재인정부
치유자,0.5003185085182992,문재인정부
관점으로,0.5003185085182992,문재인정부
시력검사,0.5003185085182992,문재인정부
공격성공률,0.5003185085182992,문재인정부
고차원적,0.5000072626571846,문재인정부
이뤄지면서,0.5000072626571846,문재인정부
강승호,0.5000072626571846,문재인정부
하천구역,0.4999745791789493,문재인정부
박희병,0.4999745791789493,문재인정부
주민공동체,0.4999745791789493,문재인정부
쉬며,0.4999745791789493,문재인정부
한국갤럽에,0.4999745791789493,문재인정부
제거를,0.4999745791789493,문재인정부
거치게,0.4999745791789493,문재인정부
환자인,0.4999745791789493,문재인정부
발의됐습니다,0.4999745791789493,문재인정부
한석원,0.4999745791789493,문재인정부
서울버스,0.4999745791789493,문재인정부
샌디에고,0.4999745791789493,문재인정부
나와요,0.4999745791789493,문재인정부
방치하고,0.4999745791789493,문재인정부
연기한다,0.4999745791789493,문재인정부
금융회사와,0.4999745791789493,문재인정부
환경전문기자,0.4999745791789493,문재인정부
정상생활,0.4999745791789493,문재인정부
탕자,0.4999745791789493,문재인정부
지식수준,0.4999745791789493,문재인정부
중국이다,0.4999745791789493,문재인정부
피심인,0.4999745791789493,문재인정부
외무상을,0.4999745791789493,문재인정부
권유를,0.4999745791789493,문재인정부
매터,0.4999745791789493,문재인정부
국비로,0.4999745791789493,문재인정부
정가에,0.4999745791789493,문재인정부
출장길에,0.4999745791789493,문재인정부
신음하고,0.4999745791789493,문재인정부
스타와,0.4999745791789493,문재인정부
신상용,0.4999745791789493,문재인정부
이름부터,0.4999745791789493,문재인정부
티몰,0.4996557731045928,문재인정부
이재관,0.499427541864331,문재인정부
발탁된,0.499427541864331,문재인정부
띄워,0.499427541864331,문재인정부
지구의,0.4994198277371411,문재인정부
해소하기,0.49928239179128403,문재인정부
의제를,0.4991548865024921,문재인정부
채용관,0.4990775090198228,문재인정부
엔진과,0.49895173820108013,문재인정부
경운궁,0.49895173820108013,문재인정부
분여,0.49895173820108013,문재인정부
적립기금,0.49895173820108013,문재인정부
년뒤,0.49895173820108013,문재인정부
잣대를,0.49895173820108013,문재인정부
곳중,0.49893631061956834,문재인정부
개월씩,0.49893631061956834,문재인정부
시각효과,0.49893631061956834,문재인정부
저선량,0.49893631061956834,문재인정부
전문교육기관,0.49893631061956834,문재인정부
받았고,0.49868569845787086,문재인정부
기술경쟁력,0.498657580999181,문재인정부
불필요,0.4986449052099916,문재인정부
건축물,0.4985413539740343,문재인정부
화승,0.49776846646808737,문재인정부
늘어서,0.49776846646808737,문재인정부
배전반,0.497717053373964,문재인정부
분묘,0.497717053373964,문재인정부
기준금리는,0.497717053373964,문재인정부
파더,0.497717053373964,문재인정부
의심해야,0.4977092270332287,문재인정부
모르,0.4977092270332287,문재인정부
보증대출,0.4977092270332287,문재인정부
적법성을,0.4977092270332287,문재인정부
콘퍼런스보드,0.4977092270332287,문재인정부
연봉왕,0.4977092270332287,문재인정부
기업회생절차를,0.4977092270332287,문재인정부
서초로,0.4977092270332287,문재인정부
영동군은,0.4977092270332287,문재인정부
김홍용,0.4977092270332287,문재인정부
박만성,0.4977092270332287,문재인정부
진주남강,0.4977092270332287,문재인정부
사용됐던,0.4977092270332287,문재인정부
지정식,0.4977092270332287,문재인정부
전쟁선포,0.4977092270332287,문재인정부
뗐지만,0.4977092270332287,문재인정부
맞닥뜨렸다,0.4977092270332287,문재인정부
김진숙씨,0.4977092270332287,문재인정부
재교섭,0.4977092270332287,문재인정부
해운정사,0.4977092270332287,문재인정부
던졌다는,0.4977092270332287,문재인정부
치료들,0.4977092270332287,문재인정부
성폭행했다는,0.4977092270332287,문재인정부
요동친,0.4977092270332287,문재인정부
모범운전자,0.4977092270332287,문재인정부
의료인의,0.4977092270332287,문재인정부
말씀드립니다,0.4977092270332287,문재인정부
채취하는,0.4977092270332287,문재인정부
대원칸타빌,0.4977092270332287,문재인정부
우수여행상품,0.4977092270332287,문재인정부
우주부품시험센터,0.4977092270332287,문재인정부
무한확장,0.4977092270332287,문재인정부
민주주의라는,0.4977092270332287,문재인정부
재배를,0.4977092270332287,문재인정부
기소될,0.4977092270332287,문재인정부
금메달의,0.4977092270332287,문재인정부
속초에서,0.4977092270332287,문재인정부
유전형질,0.4977092270332287,문재인정부
카페리선,0.4977092270332287,문재인정부
능력이다,0.4977092270332287,문재인정부
교사분들,0.4977092270332287,문재인정부
시상식과,0.4977092270332287,문재인정부
단행하는,0.4977092270332287,문재인정부
부영사,0.4977092270332287,문재인정부
비례대표직,0.4977092270332287,문재인정부
채수경,0.4977092270332287,문재인정부
기술정책,0.4977092270332287,문재인정부
잘나가네,0.4977092270332287,문재인정부
안지랑,0.4977092270332287,문재인정부
대전경실련,0.4977092270332287,문재인정부
김덕한,0.4977092270332287,문재인정부
애틀랜틱시티,0.4977092270332287,문재인정부
입력장치,0.4977092270332287,문재인정부
책과사회연구소,0.4977092270332287,문재인정부
장례업체,0.4977092270332287,문재인정부
애는,0.4977092270332287,문재인정부
다각화를,0.4977092270332287,문재인정부
상표권을,0.4977092270332287,문재인정부
경하,0.4977092270332287,문재인정부
김원정,0.4977092270332287,문재인정부
임정주,0.4977092270332287,문재인정부
이주섭,0.4977092270332287,문재인정부
한치의,0.4977092270332287,문재인정부
분할안,0.4977092270332287,문재인정부
팝에,0.4977092270332287,문재인정부
실질심사가,0.4977092270332287,문재인정부
피타,0.4977092270332287,문재인정부
금강수계,0.4977092270332287,문재인정부
인간적으로,0.4977092270332287,문재인정부
못했다면서,0.4977092270332287,문재인정부
과잉부채,0.4977092270332287,문재인정부
승부처가,0.4977092270332287,문재인정부
발족한다,0.4977092270332287,문재인정부
이식법,0.4977092270332287,문재인정부
성관념,0.4977092270332287,문재인정부
개발되지,0.4977092270332287,문재인정부
태평양에,0.4977092270332287,문재인정부
벌어졌을,0.4977092270332287,문재인정부
오찬에는,0.4977092270332287,문재인정부
할인과,0.4977092270332287,문재인정부
회의진행,0.4977092270332287,문재인정부
실패들,0.4977092270332287,문재인정부
수면위로,0.4977092270332287,문재인정부
폐업하는,0.4977092270332287,문재인정부
과징금은,0.4977092270332287,문재인정부
맡겨도,0.4977092270332287,문재인정부
담론장,0.4977092270332287,문재인정부
체육분야,0.4977092270332287,문재인정부
조정소위,0.4977092270332287,문재인정부
사전증여,0.4977092270332287,문재인정부
복합센터,0.4977092270332287,문재인정부
개방할,0.4977092270332287,문재인정부
나탄,0.4977092270332287,문재인정부
지역혁신기관,0.4977092270332287,문재인정부
결자,0.4977092270332287,문재인정부
근처로,0.4977092270332287,문재인정부
다툰,0.4977092270332287,문재인정부
일본전산,0.4977092270332287,문재인정부
빌려준다,0.4977092270332287,문재인정부
탁구대회,0.4977092270332287,문재인정부
도시국가들,0.4977092270332287,문재인정부
청담씨네시티,0.4977092270332287,문재인정부
가두행진,0.4977092270332287,문재인정부
보유에,0.4977092270332287,문재인정부
여전하다고,0.4977092270332287,문재인정부
임현준,0.4977092270332287,문재인정부
망고슬래브,0.4977092270332287,문재인정부
주보다,0.4977092270332287,문재인정부
부당광고,0.4977092270332287,문재인정부
그치며,0.4977092270332287,문재인정부
착수했고,0.4977092270332287,문재인정부
농업박람회,0.4977092270332287,문재인정부
내비친,0.4976086611812741,문재인정부
조선대병원,0.4976086611812741,문재인정부
기리기,0.4975907324136763,문재인정부
편두통,0.4975907324136763,문재인정부
숙여,0.4975907324136763,문재인정부
이고르,0.4975846312242125,문재인정부
뇌사자,0.4975299709569607,문재인정부
조사대상,0.49702763380659265,문재인정부
코스맥스,0.49683284550229034,문재인정부
금리와,0.49658192339665447,문재인정부
등장하지,0.49658192339665447,문재인정부
정책이나,0.49658192339665447,문재인정부
딜레마에,0.49658192339665447,문재인정부
금융업체,0.49658192339665447,문재인정부
형식에,0.49658192339665447,문재인정부
태현,0.49658192339665447,문재인정부
불교미술,0.49658192339665447,문재인정부
완전표시제,0.49658192339665447,문재인정부
화가가,0.49658192339665447,문재인정부
대중교통체계,0.49658192339665447,문재인정부
원각사,0.49658192339665447,문재인정부
구청장의,0.49658192339665447,문재인정부
딴지,0.49630235236380543,문재인정부
현장소장,0.4962968188362627,문재인정부
시장선,0.49610387730024363,문재인정부
월과,0.4959269235269174,문재인정부
배경은,0.4959003349148062,문재인정부
형태인,0.495763980323293,문재인정부
재조명하는,0.495763980323293,문재인정부
요청자,0.495763980323293,문재인정부
효천,0.495763980323293,문재인정부
바뀌었다고,0.495763980323293,문재인정부
취약계층에게,0.495763980323293,문재인정부
실습선,0.495763980323293,문재인정부
도련선,0.495763980323293,문재인정부
식품영양,0.495763980323293,문재인정부
테네리페,0.495763980323293,문재인정부
이탈리아에,0.495763980323293,문재인정부
폄훼하는,0.495763980323293,문재인정부
다름슈타트,0.495763980323293,문재인정부
병사를,0.495763980323293,문재인정부
책임자로서,0.495763980323293,문재인정부
견디는,0.495763980323293,문재인정부
한국연극협회,0.495763980323293,문재인정부
여의도를,0.495763980323293,문재인정부
정신적으로,0.495763980323293,문재인정부
외국선,0.495763980323293,문재인정부
방지할,0.495763980323293,문재인정부
앨버트로스,0.495763980323293,문재인정부
당혹스러운,0.495763980323293,문재인정부
주장해왔다,0.495763980323293,문재인정부
공유부엌,0.495763980323293,문재인정부
단체복,0.495763980323293,문재인정부
그리드,0.4954477445052724,문재인정부
물에,0.49530841237258383,문재인정부
외교와,0.49514528802290947,문재인정부
바닥,0.4950157741863744,문재인정부
이찬열,0.4949484854411595,문재인정부
스핀오프,0.4949218936600599,문재인정부
경제정책의,0.49487706519538865,문재인정부
표시했다,0.49487706519538865,문재인정부
헛소리,0.49449551240480194,문재인정부
치르게,0.4943947522461181,문재인정부
범죄경력,0.4942258421507008,문재인정부
일축했습니다,0.4942258421507008,문재인정부
국제표준,0.4939961368170913,문재인정부
재선에,0.4938150491066512,문재인정부
경호원들,0.49351517455410987,문재인정부
개정령,0.49351517455410987,문재인정부
총선까지,0.49325840200932825,문재인정부
애슬레틱,0.49325840200932825,문재인정부
재배하는,0.49325840200932825,문재인정부
퍼주기식,0.49325840200932825,문재인정부
비로,0.49325840200932825,문재인정부
학대가,0.49325840200932825,문재인정부
지인들과,0.49325840200932825,문재인정부
박용민,0.4932535319160409,문재인정부
학예직,0.4932535319160409,문재인정부
고의적으로,0.4932535319160409,문재인정부
난곡선,0.4932535319160409,문재인정부
학생기록부,0.4932535319160409,문재인정부
파괴범,0.4932535319160409,문재인정부
방송국들,0.4932535319160409,문재인정부
퇴사학교,0.4932535319160409,문재인정부
한국인터넷신문협회,0.4932535319160409,문재인정부
욕하는,0.4932535319160409,문재인정부
이야기하면,0.4932535319160409,문재인정부
두드러져,0.4932535319160409,문재인정부
미국인을,0.4932535319160409,문재인정부
용필름,0.4932535319160409,문재인정부
한국섬유산업연합회,0.4932535319160409,문재인정부
동구에,0.4932535319160409,문재인정부
개월새,0.4932535319160409,문재인정부
기본소득한국네트워크,0.4932535319160409,문재인정부
통보가,0.4932535319160409,문재인정부
출범했지만,0.4932535319160409,문재인정부
일자리박람회,0.4932535319160409,문재인정부
나무기둥,0.4932535319160409,문재인정부
피스아이,0.4932535319160409,문재인정부
다니면,0.4932535319160409,문재인정부
열일곱,0.4932535319160409,문재인정부
빚진,0.4932535319160409,문재인정부
판매될,0.4932535319160409,문재인정부
자세들,0.4932535319160409,문재인정부
덧널무덤,0.4932535319160409,문재인정부
경마식,0.4932535319160409,문재인정부
다쓰루,0.4932535319160409,문재인정부
사망비,0.4932535319160409,문재인정부
절박함,0.4932535319160409,문재인정부
조달하는,0.4932535319160409,문재인정부
평화도,0.4932535319160409,문재인정부
영등포시장,0.4932535319160409,문재인정부
건강보험에,0.4932535319160409,문재인정부
워치츠키,0.4932535319160409,문재인정부
어간,0.4932535319160409,문재인정부
고백한,0.4932535319160409,문재인정부
주한미군기지이전지원단,0.4932535319160409,문재인정부
이쪽,0.4932535319160409,문재인정부
이식을,0.4932535319160409,문재인정부
인체를,0.4932535319160409,문재인정부
못했어요,0.4932535319160409,문재인정부
공략해,0.4932535319160409,문재인정부
스페셜포스,0.4932535319160409,문재인정부
소실점,0.4932535319160409,문재인정부
백화점은,0.4932535319160409,문재인정부
구성윤,0.4932535319160409,문재인정부
어떻게든,0.4932230848489685,문재인정부
주인인,0.4931861620716665,문재인정부
정보서비스,0.4931861620716665,문재인정부
성과분석,0.4931861620716665,문재인정부
우산동,0.4931861620716665,문재인정부
실리고,0.4931861620716665,문재인정부
요미우리신문은,0.4931861620716665,문재인정부
수송로,0.4931861620716665,문재인정부
조금이나마,0.4931861620716665,문재인정부
노구치,0.4931861620716665,문재인정부
한국청소년정책연구원,0.49313795581138553,문재인정부
박명규,0.49312778940340146,문재인정부
활용하기,0.49312778940340146,문재인정부
사용해,0.4930638940954746,문재인정부
에버랜드,0.4929891078088212,문재인정부
노력해달라고,0.4927409948322714,문재인정부
소수계층,0.4927409948322714,문재인정부
해거름,0.4927409948322714,문재인정부
정무부시장에,0.4927409948322714,문재인정부
구루마,0.4927409948322714,문재인정부
담음,0.4927409948322714,문재인정부
광역지자체장,0.4927409948322714,문재인정부
공공부문을,0.4927409948322714,문재인정부
스트리미,0.4927409948322714,문재인정부
기계조작,0.4927409948322714,문재인정부
과정생,0.4927409948322714,문재인정부
출생인,0.4927409948322714,문재인정부
현대미술사,0.4927409948322714,문재인정부
발목잡힌,0.4927409948322714,문재인정부
기록한다,0.4927409948322714,문재인정부
메인차트,0.4927409948322714,문재인정부
내용들,0.4927409948322714,문재인정부
고충처리위원회,0.4927409948322714,문재인정부
안전영향평가,0.4927409948322714,문재인정부
보령서천,0.4927409948322714,문재인정부
새빛안과병원,0.4927409948322714,문재인정부
오종렬,0.4927409948322714,문재인정부
신화통신사,0.4927409948322714,문재인정부
화단에,0.4927409948322714,문재인정부
트리핀,0.4927409948322714,문재인정부
샤넬이,0.4927409948322714,문재인정부
나서도록,0.4927409948322714,문재인정부
미혼남성,0.4927409948322714,문재인정부
인간중심적,0.4927409948322714,문재인정부
대학경영,0.4927409948322714,문재인정부
점검항목,0.4927409948322714,문재인정부
방향제시,0.4927409948322714,문재인정부
시장엔,0.4927409948322714,문재인정부
보좌관에게,0.4927409948322714,문재인정부
농경민,0.4927409948322714,문재인정부
핵심가치로,0.4927409948322714,문재인정부
오수정,0.4927409948322714,문재인정부
인거,0.4927409948322714,문재인정부
불화살,0.4927409948322714,문재인정부
경쟁하며,0.4927409948322714,문재인정부
사령부는,0.4927409948322714,문재인정부
산업연구원장,0.4927409948322714,문재인정부
대통령실은,0.4927409948322714,문재인정부
중량을,0.4927409948322714,문재인정부
조세일보,0.4927409948322714,문재인정부
재판소원,0.4927409948322714,문재인정부
여론조사서,0.4927409948322714,문재인정부
몰로토프,0.4927409948322714,문재인정부
아미앵,0.4927409948322714,문재인정부
천변풍경,0.4927409948322714,문재인정부
지방행,0.4927409948322714,문재인정부
스릴감,0.4927409948322714,문재인정부
공든,0.4927409948322714,문재인정부
지급했다는,0.4927409948322714,문재인정부
역사에도,0.4927409948322714,문재인정부
제한구역,0.4927409948322714,문재인정부
멤버쉽,0.4927409948322714,문재인정부
연대할,0.4927409948322714,문재인정부
하반기를,0.4927409948322714,문재인정부
우리금융지주가,0.4927409948322714,문재인정부
다대일,0.4927409948322714,문재인정부
확장자,0.4927409948322714,문재인정부
전자악기,0.4927409948322714,문재인정부
한글자막,0.4927409948322714,문재인정부
책책책,0.4927409948322714,문재인정부
상납받은,0.4927409948322714,문재인정부
용지로,0.4927409948322714,문재인정부
빠삐코,0.4927409948322714,문재인정부
이정목,0.4927409948322714,문재인정부
연결한다,0.4927409948322714,문재인정부
미술학부,0.4927409948322714,문재인정부
폭로는,0.4927409948322714,문재인정부
뒷범퍼,0.4927409948322714,문재인정부
자명한,0.4927409948322714,문재인정부
의료기기의,0.4927409948322714,문재인정부
모색하기로,0.4927409948322714,문재인정부
가늠자가,0.4927409948322714,문재인정부
투자분야,0.4927409948322714,문재인정부
선거법이,0.4927409948322714,문재인정부
미쳤을,0.4927409948322714,문재인정부
압박하자,0.4927409948322714,문재인정부
장희철,0.4927409948322714,문재인정부
이민환,0.4927409948322714,문재인정부
의석수는,0.4927409948322714,문재인정부
들어섰다는,0.4927409948322714,문재인정부
협력사는,0.4927409948322714,문재인정부
임명설,0.4927409948322714,문재인정부
도시재생법,0.4927409948322714,문재인정부
축적해,0.4927409948322714,문재인정부
상근고문,0.4927409948322714,문재인정부
여성건강,0.4927409948322714,문재인정부
인증제를,0.4927409948322714,문재인정부
케인이,0.4927409948322714,문재인정부
마우스패드,0.4927409948322714,문재인정부
춘추관을,0.4927409948322714,문재인정부
시행된지,0.4927409948322714,문재인정부
문경시장,0.4927409948322714,문재인정부
대한일보,0.4927409948322714,문재인정부
한국품질재단,0.4927409948322714,문재인정부
통신속도,0.4927409948322714,문재인정부
경상소득,0.4927409948322714,문재인정부
메일링,0.4927409948322714,문재인정부
기존대로,0.4927409948322714,문재인정부
가속화하기,0.4927409948322714,문재인정부
이행은,0.4927409948322714,문재인정부
장착돼,0.4927409948322714,문재인정부
행정명령이,0.4927409948322714,문재인정부
정광선,0.4927409948322714,문재인정부
신재생에너지로,0.4927409948322714,문재인정부
정현찬,0.4927409948322714,문재인정부
연방통신위,0.4927409948322714,문재인정부
그레이터,0.4927409948322714,문재인정부
적합성평가,0.4927409948322714,문재인정부
단순직,0.4927409948322714,문재인정부
의결은,0.4927409948322714,문재인정부
산둥대,0.4927409948322714,문재인정부
마시거나,0.4927409948322714,문재인정부
옹관묘,0.4927409948322714,문재인정부
전문기관으로,0.4927409948322714,문재인정부
섬너,0.4927409948322714,문재인정부
홍경한의,0.4927409948322714,문재인정부
의심가,0.4927409948322714,문재인정부
만취해,0.4927409948322714,문재인정부
약화로,0.4927409948322714,문재인정부
인사권한,0.4927409948322714,문재인정부
강행하자,0.4927409948322714,문재인정부
심판하고,0.4927409948322714,문재인정부
북유럽식,0.4927409948322714,문재인정부
고발도,0.4927409948322714,문재인정부
이익준,0.4927409948322714,문재인정부
앉았지만,0.4927409948322714,문재인정부
한국건축문화대상,0.4927409948322714,문재인정부
비교하고,0.4927409948322714,문재인정부
보안경찰,0.4927409948322714,문재인정부
연임할,0.4927409948322714,문재인정부
왕창,0.4927409948322714,문재인정부
전국노병대회,0.4927409948322714,문재인정부
한경아,0.4927409948322714,문재인정부
연구문화,0.4927409948322714,문재인정부
해외거점,0.4927409948322714,문재인정부
공백이,0.4925759727496056,문재인정부
법률에,0.4925759727496056,문재인정부
유혈진압,0.4925759727496056,문재인정부
저도주,0.4923819045477012,문재인정부
구간을,0.49210489851686123,문재인정부
울산지법,0.492035102326642,문재인정부
판단하기,0.49202615147076423,문재인정부
김예슬,0.49202615147076423,문재인정부
홍승일,0.49202615147076423,문재인정부
부작용에,0.49202615147076423,문재인정부
판타지아,0.49202615147076423,문재인정부
가공업체,0.4919663566699097,문재인정부
김해원,0.491925540223574,문재인정부
성남동,0.491925540223574,문재인정부
상고를,0.491925540223574,문재인정부
벗는,0.491925540223574,문재인정부
기호식품,0.491925540223574,문재인정부
제외돼,0.491925540223574,문재인정부
베트남이,0.491925540223574,문재인정부
많다며,0.491925540223574,문재인정부
실정을,0.491925540223574,문재인정부
상정된,0.491925540223574,문재인정부
영구임대아파트,0.491925540223574,문재인정부
정어리,0.491925540223574,문재인정부
늘리면서,0.491925540223574,문재인정부
활동복,0.491925540223574,문재인정부
콘서트장,0.4917698240532932,문재인정부
현금을,0.4917698240532932,문재인정부
커리큘럼,0.491697350940981,문재인정부
복지포인트,0.49150905238527537,문재인정부
여과,0.49142517212830417,문재인정부
목표인,0.4913705086696111,문재인정부
여의도에,0.4913705086696111,문재인정부
어젯,0.49129424189593573,문재인정부
빅마켓,0.49128564675202,문재인정부
않다며,0.49128564675202,문재인정부
심의실장,0.49128564675202,문재인정부
사업확장,0.49105450896121516,문재인정부
면접비,0.49105450896121516,문재인정부
협력방안,0.49059900890862046,문재인정부
입상자,0.49056396236950645,문재인정부
치매환자,0.4901704647564048,문재인정부
마네킹,0.4901184422087051,문재인정부
여죄,0.4901184422087051,문재인정부
발매,0.49005883186411014,문재인정부
창업주,0.4899373879470127,문재인정부
오퍼레이션,0.48992825039279453,문재인정부
이씨가,0.48992825039279453,문재인정부
금전적,0.48979970251180305,문재인정부
부진에,0.4897709753629938,문재인정부
금리는,0.4897709753629938,문재인정부
강조하면서도,0.48943647919766575,문재인정부
새빨간,0.48943647919766575,문재인정부
국역,0.48943647919766575,문재인정부
인풋,0.48943647919766575,문재인정부
혼돈에,0.48943647919766575,문재인정부
선고는,0.48943647919766575,문재인정부
부실징후기업,0.48943647919766575,문재인정부
수유부,0.48943647919766575,문재인정부
높아졌지만,0.48943647919766575,문재인정부
농소,0.48943647919766575,문재인정부
대관람차,0.48943647919766575,문재인정부
예결위원,0.48943647919766575,문재인정부
통제구역,0.48943647919766575,문재인정부
스톡홀름국제평화연구소,0.48943647919766575,문재인정부
가중되는,0.48943647919766575,문재인정부
제트엔진,0.48943647919766575,문재인정부
스쳐,0.48943647919766575,문재인정부
천여명이,0.48943647919766575,문재인정부
돌리며,0.48943647919766575,문재인정부
과열된,0.48943647919766575,문재인정부
검토해,0.48921761593010943,문재인정부
취업지원,0.4890826482106204,문재인정부
마무리된,0.48902840216840116,문재인정부
경기도의,0.48896883606776,문재인정부
몽상가,0.48882046092313564,문재인정부
목요,0.48882046092313564,문재인정부
증시를,0.48882046092313564,문재인정부
간격으로,0.4887643132783477,문재인정부
망포동,0.4886676896292505,문재인정부
어그로,0.4886676896292505,문재인정부
지난달말,0.4886676896292505,문재인정부
기대한다며,0.4886676896292505,문재인정부
인크루트가,0.4886676896292505,문재인정부
혐의만,0.4886676896292505,문재인정부
한미군사연습,0.4886676896292505,문재인정부
얻었다는,0.4886676896292505,문재인정부
분석해봤습니다,0.4886676896292505,문재인정부
약소,0.4886676896292505,문재인정부
각료회의에서,0.4886676896292505,문재인정부
숙원인,0.4886676896292505,문재인정부
술래,0.4886676896292505,문재인정부
운동장에,0.4886676896292505,문재인정부
김앤장법률사무소,0.4886676896292505,문재인정부
떨어져도,0.4886676896292505,문재인정부
전략사령관,0.4886676896292505,문재인정부
생긴다면,0.4886676896292505,문재인정부
동주공제,0.4886676896292505,문재인정부
